
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
4.05779123e+00, 6.13243043e-01, 4.99999970e-02, -6.31663650e-02, 4.98616368e-01, -5.18607311e-02
-6.00577176e-01, -9.05723050e-02, 4.99999970e-02, 6.18682623e-01, 1.74222514e-01, -1.68678671e-01
-5.95336378e-01, -1.20383002e-01, 4.99999970e-02, 5.97367644e-01, 1.91864014e-01, -2.21951783e-01
-8.58758450e-01, 2.67544150e+00, 4.99999970e-02, 3.85189615e-02, 1.07533669e+00, 8.84757414e-02
-9.13734496e-01, 2.47925830e+00, 4.99999970e-02, 4.55332473e-02, 1.07089424e+00, 1.00081503e-01
-7.39346445e-01, 2.47977638e+00, 4.99999970e-02, 3.30119729e-02, 1.08340645e+00, 1.02257721e-01
8.86628437e+00, -6.95368171e-01, 4.99999970e-02, -3.72159120e-04, 7.22254336e-01, 2.42105126e-02
-5.88670552e-01, -1.49918929e-01, 4.99999970e-02, 5.70396781e-01, 2.14070871e-01, -2.72784829e-01
-1.53513265e+00, -2.57406569e+00, 4.99999970e-02, 7.66944587e-02, 1.04114914e+00, -7.79065788e-02
5.37545395e+00, -1.19176114e+00, 4.99999970e-02, -3.11167650e-02, 9.71961975e-01, 4.74171899e-02
-5.80443859e-01, -1.79093570e-01, 4.99999970e-02, 5.38095772e-01, 2.40439877e-01, -3.20579559e-01
5.32907534e+00, -1.01262140e+00, 4.99999970e-02, -3.10536157e-02, 8.61324728e-01, 4.96775918e-02
-1.23078175e-01, -2.20275044e+00, 4.99999970e-02, -2.20097974e-02, 1.13474584e+00, -1.22452870e-01
-2.87180066e-01, -2.14074039e+00, 4.99999970e-02, -9.38832387e-03, 1.12179863e+00, -1.31244674e-01
-3.05875335e-02, -4.25975275e+00, 4.99999970e-02, 4.28219698e-03, 1.09442437e+00, -2.19000038e-02
-5.70730329e-01, -2.07762375e-01, 4.99999970e-02, 5.00883996e-01, 2.70560175e-01, -3.64730954e-01
2.43028450e+00, -2.91613626e+00, 4.99999970e-02, -7.06239343e-02, 1.17480445e+00, -7.58955907e-03
2.50832939e+00, -2.74613142e+00, 4.99999970e-02, -7.44776800e-02, 1.18086421e+00, -5.08044986e-03
4.36040115e+00, -3.43677235e+00, 4.99999970e-02, -4.63853106e-02, 1.14796269e+00, 1.10230381e-02
2.45839810e+00, -6.94045871e-02, 4.99999970e-02, -1.50881112e-01, -6.92980597e-03, 4.78392374e-03
2.09961510e+00, 6.06823027e-01, 4.99999970e-02, -1.77120581e-01, 4.18153286e-01, -4.78547513e-02
-5.59685767e-01, -2.35943303e-01, 4.99999970e-02, 4.59344149e-01, 3.04053843e-01, -4.04843539e-01
-4.09758854e+00, 1.34560621e+00, 4.99999970e-02, 1.39425814e-01, 9.97673333e-01, 1.22971637e-02
-4.27245426e+00, 1.27725351e+00, 4.99999970e-02, 1.39593244e-01, 9.98356164e-01, 9.43696499e-03
-7.73239255e-01, 2.87511778e+00, 4.99999970e-02, 3.22931334e-02, 1.07926428e+00, 7.83815607e-02
-5.93125761e-01, 2.88279104e+00, 4.99999970e-02, 2.14765538e-02, 1.08915508e+00, 7.90003985e-02
-6.68482363e-01, 3.06853938e+00, 4.99999970e-02, 2.63083130e-02, 1.08293509e+00, 6.91680834e-02
-5.47279656e-01, -2.63563424e-01, 4.99999970e-02, 4.13899004e-01, 3.40447754e-01, -4.40585047e-01
-1.28583646e+00, -1.14126194e+00, 4.99999970e-02, 1.58706680e-01, 9.65721428e-01, -1.65864900e-01
-7.19408453e-01, 1.21379697e+00, 4.99999970e-02, 6.76407665e-02, 1.03990591e+00, 2.50729412e-01
-6.03858471e-01, 1.17809927e+00, 4.99999970e-02, 4.25370261e-02, 1.06088960e+00, 2.71265119e-01
-5.33442378e-01, -2.90517956e-01, 4.99999970e-02, 3.64803940e-01, 3.79094362e-01, -4.71450627e-01
7.07305384e+00, -4.13087320e+00, 4.99999970e-02, -1.86485443e-02, 1.11737537e+00, 6.84744352e-03
6.91078234e+00, -4.25191927e+00, 4.99999970e-02, -1.99670121e-02, 1.11795378e+00, 6.00612396e-03
-5.44135928e-01, 1.20631433e+00, 4.99999970e-02, 2.20190119e-02, 1.08033419e+00, 2.73441941e-01
-2.43614650e+00, 2.97746956e-01, 4.99999970e-02, 1.98528007e-01, 9.45891380e-01, 1.98344346e-02
-2.22481489e+00, 4.57459092e-01, 4.99999970e-02, 2.07224637e-01, 9.36842740e-01, 3.59774157e-02
-2.39897704e+00, 5.54110825e-01, 4.99999970e-02, 1.92540616e-01, 9.50615883e-01, 3.52320038e-02
-5.18271267e-01, -3.16711009e-01, 4.99999970e-02, 3.12902838e-01, 4.19344038e-01, -4.97044206e-01
-4.83249128e-01, 1.23164487e+00, 4.99999970e-02, 4.56490600e-03, 1.09589982e+00, 2.70785749e-01
-5.01898050e-01, -3.42176527e-01, 4.99999970e-02, 2.59164602e-01, 4.60783303e-01, -5.17325163e-01
4.98846769e+00, -2.80497074e+00, 4.99999970e-02, -4.06815261e-02, 1.15048671e+00, 1.97887328e-02
-4.84283030e-01, -3.66838634e-01, 4.99999970e-02, 2.03621507e-01, 5.02758145e-01, -5.32222986e-01
6.48540258e+00, -1.66899645e+00, 4.99999970e-02, -1.85002871e-02, 1.09898758e+00, 3.21366787e-02
6.70523739e+00, -1.60045922e+00, 4.99999970e-02, -1.58306863e-02, 1.08466697e+00, 3.21395621e-02
-4.65413183e-01, -3.90586972e-01, 4.99999970e-02, 1.46705315e-01, 5.44239700e-01, -5.41446686e-01
-4.45319414e-01, -4.13320184e-01, 4.99999970e-02, 8.94235149e-02, 5.84549189e-01, -5.44895172e-01
6.46302414e+00, 3.83354402e+00, 4.99999970e-02, -2.36584432e-02, 1.12421882e+00, -9.55507811e-03
-4.24149066e-01, -4.35027391e-01, 4.99999970e-02, 3.26480120e-02, 6.23106003e-01, -5.42806327e-01
8.93773270e+00, 1.54083180e+00, 4.99999970e-02, -1.31046970e-03, 1.04533505e+00, -2.46380717e-02
-2.47070622e+00, -2.62423635e-01, 4.99999970e-02, 1.96181193e-01, 9.47890580e-01, -1.62700843e-02
-2.24631715e+00, -2.98796475e-01, 4.99999970e-02, 2.08039805e-01, 9.33336377e-01, -2.35954281e-02
-4.01914537e-01, -4.55677450e-01, 4.99999970e-02, -2.28597205e-02, 6.59063995e-01, -5.35461068e-01
-3.78648520e-01, -4.75140721e-01, 4.99999970e-02, -7.66662508e-02, 6.91664159e-01, -5.23008704e-01
-3.54442626e-01, -4.93404359e-01, 4.99999970e-02, -1.28229827e-01, 7.20322847e-01, -5.05690992e-01
-3.29348117e-01, -5.10393679e-01, 4.99999970e-02, -1.77014157e-01, 7.44567871e-01, -4.83963370e-01
7.09558296e+00, 3.34637666e+00, 4.99999970e-02, -1.75493564e-02, 1.12347662e+00, -1.30923269e-02
5.86386442e+00, 4.00762224e+00, 4.99999970e-02, -2.99387462e-02, 1.12830818e+00, -8.27473588e-03
6.06247723e-01, -3.00387759e-02, 4.99999970e-02, -2.72762120e-01, -2.12457478e-02, -7.71029759e-03
7.30693293e+00, -7.14938879e-01, 4.99999970e-02, -6.93877134e-03, 7.00576603e-01, 3.15494239e-02
-3.03512692e-01, -5.26168764e-01, 4.99999970e-02, -2.22491845e-01, 7.64081597e-01, -4.58400249e-01
-4.24895334e+00, -1.20783997e+00, 4.99999970e-02, 1.40762478e-01, 9.98083353e-01, -9.15255770e-03
-6.82223022e-01, -1.94001663e+00, 4.99999970e-02, 3.11286747e-02, 1.08482635e+00, -1.47488639e-01
-6.61282361e-01, -1.71616173e+00, 4.99999970e-02, 3.13754193e-02, 1.08363521e+00, -1.73741579e-01
-2.76925534e-01, -5.40712118e-01, 4.99999970e-02, -2.64386594e-01, 7.78350353e-01, -4.29414988e-01
-1.99402380e+00, 3.28223896e+00, 4.99999970e-02, 7.78572410e-02, 1.03244126e+00, 4.33881320e-02
2.22405314e+00, -2.94433534e-01, 4.99999970e-02, -1.68109611e-01, 8.40603858e-02, 2.95450632e-02
-1.64042562e-01, -1.31250751e+00, 4.99999970e-02, -8.02641883e-02, 1.17409062e+00, -2.45622754e-01
-2.68021166e-01, -1.37948143e+00, 4.99999970e-02, -5.50421514e-02, 1.14765227e+00, -2.36662999e-01
-2.49587342e-01, -5.53803086e-01, 4.99999970e-02, -3.02372873e-01, 7.86759257e-01, -3.97475779e-01
-2.29186863e-01, -1.30247879e+00, 4.99999970e-02, -6.61851615e-02, 1.16061532e+00, -2.56129801e-01
-2.21675977e-01, -5.65526664e-01, 4.99999970e-02, -3.36117268e-01, 7.89113224e-01, -3.63307327e-01
-3.57657462e-01, -1.27321970e+00, 4.99999970e-02, -3.38721909e-02, 1.12951291e+00, -2.61431992e-01
-2.93775171e-01, -1.28939891e+00, 4.99999970e-02, -5.25827371e-02, 1.14820480e+00, -2.59149164e-01
6.41482162e+00, -7.73677766e-01, 4.99999970e-02, -1.50064286e-02, 7.18286693e-01, 3.88482846e-02
6.35060024e+00, -5.60924172e-01, 4.99999970e-02, -1.48477713e-02, 5.84493041e-01, 3.34536731e-02
6.26376486e+00, -7.39924550e-01, 4.99999970e-02, -1.64514333e-02, 6.93199754e-01, 3.97003964e-02
-1.93201765e-01, -5.75870335e-01, 4.99999970e-02, -3.65508258e-01, 7.85327435e-01, -3.27587336e-01
-1.46715236e+00, -4.36202335e+00, 4.99999970e-02, 5.19674718e-02, 1.04926348e+00, -1.79150347e-02
-1.38803899e+00, -4.22135115e+00, 4.99999970e-02, 5.02370447e-02, 1.05184758e+00, -2.23932173e-02
-1.58839226e+00, -4.22904682e+00, 4.99999970e-02, 5.59613034e-02, 1.04603612e+00, -2.11721566e-02
7.49008083e+00, 4.60601568e+00, 4.99999970e-02, -1.50528094e-02, 1.11201978e+00, -2.93615554e-03
-1.64260224e-01, -5.84736109e-01, 4.99999970e-02, -3.90431285e-01, 7.75321603e-01, -2.90983558e-01
3.08423042e+00, 1.77390969e+00, 4.99999970e-02, -9.02755633e-02, 1.19538224e+00, -2.54283808e-02
3.10934758e+00, 1.53638005e+00, 4.99999970e-02, -9.47484523e-02, 1.17177939e+00, -3.45707424e-02
-1.34925410e-01, -5.92191696e-01, 4.99999970e-02, -4.10902709e-01, 7.59257674e-01, -2.54217178e-01
-1.05256446e-01, -5.98180890e-01, 4.99999970e-02, -4.27022576e-01, 7.37377286e-01, -2.17948273e-01
-7.53270090e-02, -6.02704704e-01, 4.99999970e-02, -4.38985705e-01, 7.09970176e-01, -1.82780892e-01
1.18541390e-01, -1.75194180e+00, 4.99999970e-02, -7.66052827e-02, 1.18439496e+00, -1.56537786e-01
-4.51964289e-02, -6.05720699e-01, 4.99999970e-02, -4.47052002e-01, 6.77443504e-01, -1.49280638e-01
-1.49576087e-02, -6.07224762e-01, 4.99999970e-02, -4.51526821e-01, 6.40349627e-01, -1.17983840e-01
1.53263230e-02, -6.07215703e-01, 4.99999970e-02, -4.52777833e-01, 5.99376738e-01, -8.93794298e-02
1.78077638e+00, -1.38186729e+00, 4.99999970e-02, -1.56376526e-01, 1.21382356e+00, -9.34455544e-03
4.55638133e-02, -6.05685532e-01, 4.99999970e-02, -4.51214224e-01, 5.55318713e-01, -6.38667122e-02
1.65562123e-01, -1.96583009e+00, 4.99999970e-02, -6.42713904e-02, 1.17239439e+00, -1.32485077e-01
3.83751750e+00, -3.61764312e+00, 4.99999970e-02, -5.05296066e-02, 1.14961421e+00, 6.86791865e-03
7.56882727e-02, -6.02653861e-01, 4.99999970e-02, -4.47254747e-01, 5.09049475e-01, -4.16998975e-02
9.70724523e-01, 9.00562346e-01, 4.99999970e-02, -2.49314845e-01, 9.38321114e-01, 2.21270081e-02
9.24771130e-01, 9.48083937e-01, 4.99999970e-02, -2.44971633e-01, 1.03933895e+00, 3.78416181e-02
1.01373756e+00, 8.50438893e-01, 4.99999970e-02, -2.50025243e-01, 8.55671763e-01, 9.10097267e-03
1.05617456e-01, -5.98119795e-01, 4.99999970e-02, -4.41344500e-01, 4.61454123e-01, -2.30041295e-02
3.24187040e+00, -2.88658261e+00, 4.99999970e-02, -6.44252971e-02, 1.17040133e+00, 7.18202861e-03
3.12326837e+00, -2.70194221e+00, 4.99999970e-02, -6.91206008e-02, 1.17667866e+00, 7.30310008e-03
1.78169715e+00, -2.18644810e+00, 4.99999970e-02, -1.01363800e-01, 1.21076167e+00, -2.73590777e-02
1.35282978e-01, -5.92112005e-01, 4.99999970e-02, -4.33911234e-01, 4.13473576e-01, -7.87092932e-03
7.00080109e+00, 1.38035595e+00, 4.99999970e-02, -1.19491797e-02, 1.02532136e+00, -3.36897485e-02
7.14226198e+00, 1.52062607e+00, 4.99999970e-02, -1.14313532e-02, 1.05977643e+00, -3.11213732e-02
1.64635435e-01, -5.84717274e-01, 4.99999970e-02, -4.25316125e-01, 3.65968049e-01, 3.73264751e-03
8.44008160e+00, 1.00987887e+00, 4.99999970e-02, -2.03465205e-03, 8.68266106e-01, -2.88708936e-02
1.93622127e-01, -5.75832725e-01, 4.99999970e-02, -4.15868580e-01, 3.19494933e-01, 1.19893178e-02
2.22083509e-01, -5.65420330e-01, 4.99999970e-02, -4.05932516e-01, 2.74750084e-01, 1.71276778e-02
-3.25829554e+00, 4.60682344e+00, 4.99999970e-02, 8.98134783e-02, 1.01151252e+00, 5.38471527e-03
2.49972194e-01, -5.53593278e-01, 4.99999970e-02, -3.96107137e-01, 2.32542485e-01, 1.94324553e-02
2.43633091e-01, -1.40009606e+00, 4.99999970e-02, -1.48256853e-01, 1.23559701e+00, -1.83632880e-01
-3.65689063e+00, 4.02671623e+00, 4.99999970e-02, 9.77497846e-02, 1.00633788e+00, 9.74478014e-03
-3.81382418e+00, 3.92803454e+00, 4.99999970e-02, 9.97245908e-02, 1.00479984e+00, 9.23922751e-03
2.77263045e-01, -5.40492952e-01, 4.99999970e-02, -3.86432916e-01, 1.93355113e-01, 1.91897340e-02
3.29714584e+00, -3.32663178e-01, 4.99999970e-02, -9.82095972e-02, 2.15097144e-01, 3.61664034e-02
3.22116256e+00, -4.98102367e-01, 4.99999970e-02, -1.01202503e-01, 3.54740649e-01, 5.08799776e-02
3.03911924e-01, -5.26031792e-01, 4.99999970e-02, -3.76776665e-01, 1.57498434e-01, 1.67942122e-02
1.54608119e+00, 3.02898622e+00, 4.99999970e-02, -6.24803044e-02, 1.16611302e+00, 2.99419761e-02
3.37596869e+00, -8.93167913e-01, 4.99999970e-02, -9.11944658e-02, 7.86423802e-01, 6.22786880e-02
3.54202366e+00, -7.79341578e-01, 4.99999970e-02, -8.40359703e-02, 6.68635130e-01, 6.16632700e-02
3.42350817e+00, -6.62855029e-01, 4.99999970e-02, -8.82139727e-02, 5.51336110e-01, 5.98752461e-02
3.29735160e-01, -5.10173976e-01, 4.99999970e-02, -3.67473304e-01, 1.25182599e-01, 1.26932161e-02
-3.31170261e-01, -3.44808435e+00, 4.99999970e-02, 1.15579069e-02, 1.09385359e+00, -5.22304736e-02
-3.99758220e+00, 1.91994143e+00, 4.99999970e-02, 1.30336732e-01, 9.99246120e-01, 1.58181340e-02
-1.90681875e-01, -4.70986891e+00, 4.99999970e-02, 1.09100472e-02, 1.08700621e+00, -8.50877631e-03
8.69738197e+00, -2.99844980e+00, 4.99999970e-02, -4.61368682e-03, 1.11553228e+00, 1.36503028e-02
3.54721665e-01, -4.93058681e-01, 4.99999970e-02, -3.58616322e-01, 9.65663120e-02, 7.27849873e-03
1.55165985e-01, 3.59443235e+00, 4.99999970e-02, -7.85285886e-03, 1.11030507e+00, 4.29289974e-02
-2.91440892e+00, 1.90881371e-01, 4.99999970e-02, 1.77134842e-01, 9.68290806e-01, 7.60318339e-03
-2.78077388e+00, 4.70858589e-02, 4.99999970e-02, 1.82901829e-01, 9.61620390e-01, 2.44608684e-03
-1.51137218e-01, 1.36626279e+00, 4.99999970e-02, -7.86278322e-02, 1.17567623e+00, 2.34150141e-01
-9.88740921e-02, 1.31914890e+00, 4.99999970e-02, -9.15619284e-02, 1.18967056e+00, 2.39035413e-01
-9.71801206e-02, 1.43225348e+00, 4.99999970e-02, -8.43996257e-02, 1.18094003e+00, 2.17121750e-01
3.78854513e-01, -4.74786907e-01, 4.99999970e-02, -3.50254506e-01, 7.17215315e-02, 9.38522338e-04
-3.30180600e-02, 1.32248700e+00, 4.99999970e-02, -1.10632934e-01, 1.20404613e+00, 2.28554651e-01
4.02114958e-01, -4.55375701e-01, 4.99999970e-02, -3.42387110e-01, 5.05164564e-02, -5.97899687e-03
4.24366564e-01, -4.34774399e-01, 4.99999970e-02, -3.35022032e-01, 3.26855704e-02, -1.31196398e-02
4.45511609e-01, -4.13041294e-01, 4.99999970e-02, -3.28144819e-01, 1.79680567e-02, -2.01297645e-02
4.65491116e-01, -3.90251040e-01, 4.99999970e-02, -3.21738333e-01, 6.10985002e-03, -2.67170407e-02
2.04830146e+00, -3.00395799e+00, 4.99999970e-02, -6.83464035e-02, 1.17153072e+00, -1.65870432e-02
4.84302729e-01, -3.66536766e-01, 4.99999970e-02, -3.15762997e-01, -3.18345055e-03, -3.26297544e-02
2.11850047e+00, -2.79230142e+00, 4.99999970e-02, -7.39878118e-02, 1.17948329e+00, -1.52374273e-02
-3.31731296e+00, -1.82303762e+00, 4.99999970e-02, 1.32418051e-01, 9.97734368e-01, -2.97744609e-02
5.01971543e-01, -3.41961056e-01, 4.99999970e-02, -3.10152978e-01, -1.02459360e-02, -3.76289375e-02
6.19035578e+00, 3.68449426e+00, 4.99999970e-02, -2.63375621e-02, 1.12803781e+00, -1.11002550e-02
6.18675947e+00, 3.85738349e+00, 4.99999970e-02, -2.64264848e-02, 1.12658489e+00, -9.52972658e-03
5.18473625e-01, -3.16576570e-01, 4.99999970e-02, -3.04851115e-01, -1.54361594e-02, -4.15250659e-02
5.33627570e-01, -2.90305942e-01, 4.99999970e-02, -2.99901813e-01, -1.90586634e-02, -4.41645011e-02
-8.16122115e-01, -4.06879377e+00, 4.99999970e-02, 3.15680616e-02, 1.07026374e+00, -2.91931089e-02
7.01147795e+00, -3.41989279e+00, 4.99999970e-02, -1.83199514e-02, 1.12338006e+00, 1.26020340e-02
-4.62387085e+00, -4.77224588e+00, 4.99999970e-02, 1.00146964e-01, 1.00054049e+00, -6.01299340e-04
5.47349274e-01, -2.63316393e-01, 4.99999970e-02, -2.95311749e-01, -2.14073155e-02, -4.54313233e-02
8.22906590e+00, -2.39584327e+00, 4.99999970e-02, -6.70575397e-03, 1.12179255e+00, 1.83190051e-02
5.59849143e-01, -2.35741541e-01, 4.99999970e-02, -2.90966362e-01, -2.27401089e-02, -4.52321172e-02
5.70903242e-01, -2.07514957e-01, 4.99999970e-02, -2.86947161e-01, -2.32965946e-02, -4.35341746e-02
-1.93487597e+00, 2.96897817e+00, 4.99999970e-02, 8.19148198e-02, 1.03197920e+00, 5.36565296e-02
5.80458283e-01, -1.78792790e-01, 4.99999970e-02, -2.83340126e-01, -2.33336873e-02, -4.03928980e-02
5.88666737e-01, -1.49658918e-01, 4.99999970e-02, -2.80176312e-01, -2.30467711e-02, -3.58984880e-02
-2.03694010e+00, 2.83609676e+00, 4.99999970e-02, 8.74484479e-02, 1.02781665e+00, 5.48668951e-02
6.71876049e+00, 4.75653887e+00, 4.99999970e-02, -2.18433253e-02, 1.11779714e+00, -1.82116893e-03
5.95455825e-01, -1.20147005e-01, 4.99999970e-02, -2.77488142e-01, -2.25908030e-02, -3.01837213e-02
6.00707948e-01, -9.03001949e-02, 4.99999970e-02, -2.75318146e-01, -2.20853779e-02, -2.34211143e-02
3.26549864e+00, -1.51645944e-01, 4.99999970e-02, -9.91745740e-02, 1.11946322e-01, 1.70997307e-02
3.91433883e+00, 7.32823014e-01, 4.99999970e-02, -6.91578016e-02, 6.21600807e-01, -5.86725660e-02
6.04392648e-01, -6.02423772e-02, 4.99999970e-02, -2.73730457e-01, -2.16063708e-02, -1.58357192e-02
-4.70961666e+00, -4.47118807e+00, 4.99999970e-02, 1.01239853e-01, 1.00032234e+00, -1.12110085e-03
1.36382961e+00, -6.27287626e-01, 4.99999970e-02, -2.39380479e-01, 4.36227053e-01, 2.31624991e-02
1.19210517e+00, -5.73489666e-01, 4.99999970e-02, -2.51706511e-01, 3.55231255e-01, 1.16913216e-02
1.20690215e+00, -6.63138509e-01, 4.99999970e-02, -2.51140833e-01, 4.87422794e-01, 1.58864595e-02
1.16273701e+00, -6.32554173e-01, 4.99999970e-02, -2.53703594e-01, 4.24599946e-01, 1.03126774e-02
-3.10507083e+00, 3.67675662e+00, 4.99999970e-02, 9.45283622e-02, 1.01226866e+00, 1.92143768e-02
-3.07688570e+00, 3.85603929e+00, 4.99999970e-02, 9.22393948e-02, 1.01292956e+00, 1.68125760e-02
-3.25956678e+00, 3.78035307e+00, 4.99999970e-02, 9.57860202e-02, 1.01026142e+00, 1.60640832e-02
4.54744434e+00, -3.15004873e+00, 4.99999970e-02, -4.54889499e-02, 1.15044713e+00, 1.47632975e-02
1.18628287e+00, -7.91452467e-01, 4.99999970e-02, -2.46097088e-01, 7.18896151e-01, 9.50289983e-03
1.12970114e+00, -6.89794660e-01, 4.99999970e-02, -2.52940625e-01, 5.40308356e-01, 1.06406845e-02
2.01999521e+00, 1.42914057e+00, 4.99999970e-02, -1.43632248e-01, 1.20667636e+00, -3.40523361e-03
2.31534290e+00, 1.05891132e+00, 4.99999970e-02, -1.47845924e-01, 9.78478134e-01, -4.36272733e-02
5.78265786e-01, 3.18935832e-07, 4.99999970e-02, -2.71104842e-01, -1.33894850e-02, 5.21642098e-04
5.77815831e-01, 2.88216658e-02, 4.99999970e-02, -2.71496147e-01, -1.36027038e-02, 7.82353804e-03
1.57305455e+00, -4.66394567e+00, 4.99999970e-02, -3.54833454e-02, 1.12921989e+00, -5.44221839e-03
5.75685143e-01, 5.75738810e-02, 4.99999970e-02, -2.72585660e-01, -1.41294682e-02, 1.48719018e-02
3.32843423e+00, 4.24376059e+00, 4.99999970e-02, -4.91321534e-02, 1.14334989e+00, -1.04868668e-03
5.72145104e-01, 8.62020031e-02, 4.99999970e-02, -2.74340421e-01, -1.49186272e-02, 2.14119069e-02
-3.43027854e+00, -2.77346432e-01, 4.99999970e-02, 1.61493704e-01, 9.84149098e-01, -6.46697637e-03
-3.57224679e+00, -3.17038447e-01, 4.99999970e-02, 1.58710390e-01, 9.87211704e-01, -6.47753896e-03
-3.11573935e+00, -6.61414087e-01, 4.99999970e-02, 1.64239958e-01, 9.79327679e-01, -1.99605934e-02
-3.17712712e+00, -4.64598298e-01, 4.99999970e-02, 1.65768325e-01, 9.78672147e-01, -1.39524294e-02
5.67132175e-01, 1.14629425e-01, 4.99999970e-02, -2.76722252e-01, -1.59059446e-02, 2.72234119e-02
-1.98630953e+00, 7.65284002e-01, 4.99999970e-02, 2.01259017e-01, 9.37433720e-01, 6.95763007e-02
-1.94136202e+00, 9.59029317e-01, 4.99999970e-02, 1.87414780e-01, 9.49735403e-01, 8.23326409e-02
5.60670376e-01, 1.42741352e-01, 4.99999970e-02, -2.79672623e-01, -1.69943813e-02, 3.21169011e-02
5.52846670e-01, 1.70490891e-01, 4.99999970e-02, -2.83152193e-01, -1.80693623e-02, 3.59592475e-02
-1.96669316e+00, 4.53014183e+00, 4.99999970e-02, 6.55798316e-02, 1.03558648e+00, 1.15424311e-02
5.43719411e-01, 1.97840095e-01, 4.99999970e-02, -2.87113965e-01, -1.89852379e-02, 3.86464298e-02
-3.90814853e+00, 3.27404404e+00, 4.99999970e-02, 1.07493274e-01, 1.00333321e+00, 1.32065518e-02
-3.86693573e+00, 3.49583578e+00, 4.99999970e-02, 1.04530707e-01, 1.00395119e+00, 1.21908486e-02
5.33179283e-01, 2.24721417e-01, 4.99999970e-02, -2.91514546e-01, -1.95726007e-02, 4.01051417e-02
5.21277785e-01, 2.50988901e-01, 4.99999970e-02, -2.96292901e-01, -1.96644980e-02, 4.03141789e-02
5.08180797e-01, 2.76682884e-01, 4.99999970e-02, -3.01444978e-01, -1.90662742e-02, 3.92970070e-02
1.73261929e+00, -1.83390367e+00, 4.99999970e-02, -1.23135127e-01, 1.23247337e+00, -2.73462888e-02
1.87061310e+00, -1.98616600e+00, 4.99999970e-02, -1.11533061e-01, 1.22209680e+00, -2.16811448e-02
4.93738085e-01, 3.01699638e-01, 4.99999970e-02, -3.06883186e-01, -1.75169334e-02, 3.71239148e-02
-1.87626851e+00, 1.32436290e-01, 4.99999970e-02, 2.48054057e-01, 8.91798437e-01, 1.61487479e-02
3.96238613e+00, 1.16064465e+00, 4.99999970e-02, -6.65808395e-02, 9.88875508e-01, -5.66048659e-02
-3.52950644e+00, -9.03483927e-02, 4.99999970e-02, 1.60352081e-01, 9.85971868e-01, -1.98377972e-03
2.79240203e+00, 4.64238453e+00, 4.99999970e-02, -4.70743962e-02, 1.13991976e+00, 1.05967955e-03
4.78031605e-01, 3.25886041e-01, 4.99999970e-02, -3.12603772e-01, -1.48284063e-02, 3.39147933e-02
4.61196333e-01, 3.49291354e-01, 4.99999970e-02, -3.18778247e-01, -1.07715884e-02, 2.97869537e-02
6.78310728e+00, -4.21331310e+00, 4.99999970e-02, -2.08738912e-02, 1.11920905e+00, 6.27378980e-03
7.71401644e+00, -8.64632547e-01, 4.99999970e-02, -5.13050472e-03, 7.90152073e-01, 3.13528106e-02
4.43258941e-01, 3.71864319e-01, 4.99999970e-02, -3.25367868e-01, -5.05108293e-03, 2.48903483e-02
-2.26880503e+00, 9.38739479e-01, 4.99999970e-02, 1.79145724e-01, 9.60464120e-01, 5.88635430e-02
2.52821207e+00, -7.55793929e-01, 4.99999970e-02, -1.42947927e-01, 6.19470537e-01, 5.88515699e-02
2.39478397e+00, -8.89312506e-01, 4.99999970e-02, -1.48439214e-01, 7.92608857e-01, 5.39682470e-02
6.85440838e-01, 4.42180109e+00, 4.99999970e-02, -1.68286618e-02, 1.11360824e+00, 1.41297355e-02
5.90306222e-01, 4.22906780e+00, 4.99999970e-02, -1.56303886e-02, 1.11321461e+00, 1.94198731e-02
-1.62758648e+00, 3.11293054e+00, 4.99999970e-02, 6.90078661e-02, 1.04267907e+00, 5.54032885e-02
-1.38737237e+00, 3.53679037e+00, 4.99999970e-02, 5.56729250e-02, 1.05201662e+00, 4.39708829e-02
4.24206346e-01, 3.93552423e-01, 4.99999970e-02, -3.32403302e-01, 2.55826232e-03, 1.93812810e-02
4.04054701e-01, 4.14241314e-01, 4.99999970e-02, -3.39954972e-01, 1.22832973e-02, 1.33938268e-02
-3.58719110e+00, 1.65297663e+00, 4.99999970e-02, 1.36197373e-01, 9.96762991e-01, 2.30657216e-02
3.82860839e-01, 4.33863908e-01, 4.99999970e-02, -3.48078907e-01, 2.43614689e-02, 7.16299238e-03
4.62646008e+00, -3.27316785e+00, 4.99999970e-02, -4.41840924e-02, 1.14759767e+00, 1.35766948e-02
4.45056581e+00, -3.26270747e+00, 4.99999970e-02, -4.61463071e-02, 1.14971304e+00, 1.30904643e-02
-8.17872226e-01, 2.26800036e+00, 4.99999970e-02, 4.14965525e-02, 1.07680309e+00, 1.15863800e-01
3.60712230e-01, 4.52361703e-01, 4.99999970e-02, -3.56719822e-01, 3.90544087e-02, 9.43651889e-04
6.45820570e+00, -9.34786946e-02, 4.99999970e-02, -1.26309134e-02, 3.96224320e-01, 6.25718478e-03
6.59320641e+00, -2.02265114e-01, 4.99999970e-02, -1.15132853e-02, 4.25366312e-01, 1.20265363e-02
3.37721765e-01, 4.69761223e-01, 4.99999970e-02, -3.65811586e-01, 5.65841421e-02, -5.01555949e-03
3.86166739e+00, -1.31947136e+00, 4.99999970e-02, -7.02329278e-02, 1.06685364e+00, 5.13569824e-02
