x,y,u,v,p
-0.7009999999999996,-5.0,1.0008184909820557,-0.0038546598516404633,-0.07509969174861908
-0.6436799999999998,-5.0,1.0008372068405151,-0.003921097610145807,-0.07448029518127441
-0.58636,-5.0,1.0008587837219238,-0.003989309538155794,-0.07386371493339539
-0.5290400000000002,-5.0,1.0008835792541504,-0.004059250466525555,-0.07325027883052826
-0.4717199999999995,-5.0,1.0009111166000366,-0.004131135530769825,-0.07264022529125214
-0.4143999999999997,-5.0,1.0009416341781616,-0.004204841330647469,-0.07203415036201477
-0.35707999999999984,-5.0,1.0009748935699463,-0.004280512221157551,-0.0714322179555893
-0.29975999999999997,-5.0,1.0010111331939695,-0.0043579721823334685,-0.07083463668823242
-0.2424399999999993,-5.0,1.0010502338409424,-0.004437648691236973,-0.07024194300174713
-0.1851199999999995,-5.0,1.0010919570922852,-0.004519166890531778,-0.06965422630310059
-0.1277999999999997,-5.0,1.0011365413665771,-0.0046027014032006255,-0.06907188892364502
-0.07047999999999988,-5.0,1.0011832714080808,-0.004688533954322338,-0.06849516928195952
-0.013160000000000059,-5.0,1.0012326240539549,-0.004776150919497013,-0.06792430579662323
0.044160000000000636,-5.0,1.00128436088562,-0.004865993745625019,-0.06735958158969879
0.10148000000000046,-5.0,1.0013384819030762,-0.004957736469805241,-0.06680113077163696
0.15880000000000027,-5.0,1.001394510269165,-0.00505149457603693,-0.06624938547611238
0.2161200000000001,-5.0,1.0014524459838867,-0.005147458054125309,-0.06570443511009216
0.2734399999999999,-5.0,1.0015122890472412,-0.005245409905910492,-0.06516663730144501
0.3307600000000006,-5.0,1.0015735626220703,-0.005345100536942482,-0.06463585793972015
0.3880800000000004,-5.0,1.001636266708374,-0.0054470538161695,-0.06411266326904297
0.44540000000000013,-5.0,1.0017004013061523,-0.005550692789256573,-0.06359690427780151
0.5027200000000001,-5.0,1.001765489578247,-0.0056562358513474464,-0.06308887898921968
0.5600399999999999,-5.0,1.001831293106079,-0.005763642955571413,-0.0625889003276825
0.6173600000000006,-5.0,1.0018978118896484,-0.005872658453881741,-0.06209680065512657
0.6746800000000004,-5.0,1.0019645690917969,-0.005983365699648857,-0.06161286309361458
0.7320000000000002,-5.0,1.0020318031311035,-0.0060957949608564386,-0.0611371360719204
0.78932,-5.0,1.0020985603332522,-0.00620948849245906,-0.060669731348752975
0.8466400000000007,-5.0,1.0021650791168213,-0.0063246036879718295,-0.06021072342991829
0.9039600000000004,-5.0,1.002231240272522,-0.0064410464838147155,-0.059760037809610374
0.9612800000000004,-5.0,1.0022962093353271,-0.006558740511536597,-0.05931800976395608
1.0186000000000002,-5.0,1.002360463142395,-0.006677301600575447,-0.05888435617089272
1.07592,-5.0,1.0024230480194092,-0.0067968834191560745,-0.05845954641699791
1.1332400000000007,-5.0,1.0024842023849487,-0.0069171800278127185,-0.058042999356985085
1.1905600000000005,-5.0,1.0025434494018557,-0.007038163021206857,-0.05763504281640053
1.2478800000000003,-5.0,1.0026006698608398,-0.0071595562621951095,-0.057235617190599435
1.3052,-5.0,1.002655267715454,-0.007281208876520395,-0.05684469267725945
1.3625200000000002,-5.0,1.0027076005935671,-0.007403120864182711,-0.056462142616510384
1.4198400000000009,-5.0,1.0027570724487305,-0.0075248745270073405,-0.05608787015080452
1.4771600000000005,-5.0,1.0028032064437866,-0.007646312005817891,-0.05572182312607765
1.5344800000000005,-5.0,1.002846360206604,-0.007767329458147287,-0.05536402389407158
1.5918,-5.0,1.0028860569000244,-0.007887733168900013,-0.05501415207982063
1.6491200000000001,-5.0,1.0029217004775999,-0.008007178083062172,-0.05467212572693825
1.7064400000000006,-5.0,1.0029535293579102,-0.00812559016048908,-0.05433795228600502
1.7637600000000004,-5.0,1.0029813051223757,-0.008242783136665821,-0.05401139333844185
1.8210800000000005,-5.0,1.003004789352417,-0.008358371444046497,-0.05369207635521889
1.8784,-5.0,1.0030238628387451,-0.008472058922052383,-0.05338011309504509
1.9357200000000008,-5.0,1.0030384063720703,-0.008583748713135721,-0.05307497456669808
1.9930400000000008,-5.0,1.0030479431152344,-0.008693274110555649,-0.05277672782540322
2.0503600000000004,-5.0,1.0030527114868164,-0.008800314739346504,-0.05248503014445305
2.1076799999999998,-5.0,1.0030524730682373,-0.008904526941478252,-0.0521995984017849
2.165,-5.0,1.003047227859497,-0.009005667641758919,-0.051920291036367416
2.2223200000000007,-5.0,1.0030367374420166,-0.009103658609092236,-0.0516466535627842
2.279640000000001,-5.0,1.003021240234375,-0.009198082610964777,-0.051378589123487466
2.3369600000000004,-5.0,1.0030004978179932,-0.009288606233894823,-0.05111568793654442
2.3942799999999997,-5.0,1.002974271774292,-0.009375228546559809,-0.05085783079266548
2.4516,-5.0,1.0029430389404297,-0.009457558393478394,-0.050604451447725296
2.5089200000000007,-5.0,1.0029063224792478,-0.009535285644233229,-0.050355393439531326
2.5662400000000005,-5.0,1.0028645992279053,-0.009608330205082892,-0.05011032149195671
2.6235600000000003,-5.0,1.0028173923492432,-0.009676248766481876,-0.04986879602074623
2.6808799999999997,-5.0,1.0027651786804201,-0.009738977998495102,-0.04963044449687004
2.7382,-5.0,1.002707839012146,-0.0097962049767375,-0.04939508065581322
2.7955200000000007,-5.0,1.00264573097229,-0.009847650304436684,-0.04916224256157875
2.8528400000000005,-5.0,1.0025787353515625,-0.009893281385302544,-0.04893162474036217
2.9101600000000003,-5.0,1.002506971359253,-0.009932721965014936,-0.048702765256166465
2.96748,-5.0,1.0024306774139404,-0.009965810924768448,-0.0484752394258976
3.0248000000000013,-5.0,1.002350091934204,-0.009992523118853569,-0.04824906215071678
3.08212,-5.0,1.0022649765014648,-0.010012404993176459,-0.0480232797563076
3.1394400000000005,-5.0,1.00217604637146,-0.01002547238022089,-0.04779789224267006
3.196760000000001,-5.0,1.0020833015441897,-0.010031541809439659,-0.047572363168001175
3.25408,-5.0,1.001986742019653,-0.01003046240657568,-0.04734640195965767
3.3114000000000012,-5.0,1.0018870830535889,-0.010022014379501345,-0.047119591385126114
3.36872,-5.0,1.0017842054367063,-0.010006284341216087,-0.04689152166247368
3.4260400000000004,-5.0,1.001678466796875,-0.009982896037399769,-0.04666190221905708
3.483360000000001,-5.0,1.0015699863433838,-0.009952070191502571,-0.04643018916249275
3.5406800000000005,-5.0,1.0014592409133911,-0.009913412854075432,-0.046196121722459786
3.5980000000000008,-5.0,1.0013463497161863,-0.009867035783827305,-0.04595940187573433
3.65532,-5.0,1.0012317895889282,-0.00981280580163002,-0.045719515532255166
3.71264,-5.0,1.0011154413223269,-0.009750748984515669,-0.045476142317056656
3.769960000000001,-5.0,1.0009982585906982,-0.009680894203484058,-0.045229095965623856
3.8272800000000005,-5.0,1.000880002975464,-0.009603138081729412,-0.04497786983847618
3.8846000000000007,-5.0,1.0007611513137815,-0.009517505764961244,-0.0447220541536808
3.94192,-5.0,1.0006420612335205,-0.00942405965179205,-0.044461589306592934
3.99924,-5.0,1.0005228519439695,-0.00932262558490038,-0.04419589415192604
4.056560000000001,-5.0,1.0004041194915771,-0.009213478304445744,-0.04392484202980995
4.11388,-5.0,1.0002858638763428,-0.00909658148884773,-0.043648149818181985
4.171200000000002,-5.0,1.0001686811447144,-0.008972017094492912,-0.043365295976400375
4.22852,-5.0,1.0000526905059814,-0.008839748799800873,-0.04307650402188301
4.28584,-5.0,0.999938189983368,-0.008700020611286163,-0.04278084263205528
4.343160000000001,-5.0,0.9998254776000975,-0.008552877232432365,-0.04247868433594704
4.40048,-5.0,0.9997146129608154,-0.0083983289077878,-0.04216952249407768
4.4578000000000015,-5.0,0.999606430530548,-0.008236492052674294,-0.04185324534773826
4.515120000000001,-5.0,0.9995006918907166,-0.008067682385444641,-0.04152969643473625
4.57244,-5.0,0.9993979930877686,-0.007891789078712462,-0.041198421269655235
4.629760000000001,-5.0,0.9992982149124146,-0.007709195837378502,-0.040859680622816086
4.68708,-5.0,0.9992019534111024,-0.0075197066180408,-0.040512967854738235
4.7444000000000015,-5.0,0.9991090893745422,-0.007323773577809335,-0.040158282965421684
4.801720000000001,-5.0,0.9990201592445374,-0.007121352944523095,-0.03979555144906044
4.85904,-5.0,0.9989351034164428,-0.006912729237228632,-0.03942469879984856
4.916360000000001,-5.0,0.9988539814949036,-0.006697978358715773,-0.03904559835791588
4.97368,-5.0,0.9987774491310121,-0.0064773932099342355,-0.038658257573842995
5.0310000000000015,-5.0,0.9987052083015442,-0.0062510110437870026,-0.038262683898210526
5.088320000000001,-5.0,0.9986376166343688,-0.006019028834998608,-0.037858609110116966
5.14564,-5.0,0.9985744953155518,-0.005781641229987145,-0.0374462939798832
5.202960000000001,-5.0,0.9985162615776062,-0.005539089441299439,-0.037025805562734604
5.260280000000001,-5.0,0.9984630346298218,-0.005291481502354145,-0.03659684583544731
5.3176000000000005,-5.0,0.9984145164489746,-0.005039036273956299,-0.03615986928343773
5.374920000000001,-5.0,0.998370885848999,-0.0047820350155234346,-0.035714667290449136
5.43224,-5.0,0.9983323216438292,-0.0045204032212495795,-0.035261470824480064
5.489560000000001,-5.0,0.9982986450195312,-0.0042546819895505905,-0.0348004512488842
5.546880000000001,-5.0,0.99826979637146,-0.003984806127846241,-0.034331608563661575
5.6042000000000005,-5.0,0.9982458353042604,-0.0037111304700374603,-0.03385518863797188
5.661520000000001,-5.0,0.998226761817932,-0.003433688543736935,-0.03337130323052406
5.71884,-5.0,0.9982122778892516,-0.0031528538092970852,-0.03288010135293007
5.776160000000001,-5.0,0.9982025623321532,-0.0028686686418950558,-0.03238200768828392
5.833480000000001,-5.0,0.9981971383094788,-0.002581442706286907,-0.03187685832381248
5.8908000000000005,-5.0,0.9981962442398072,-0.00229137996211648,-0.03136521205306053
5.948120000000001,-5.0,0.9981991648674012,-0.0019987300038337708,-0.03084718808531761
6.00544,-5.0,0.9982064962387084,-0.0017035272903740404,-0.030323002487421036
6.062760000000001,-5.0,0.998217225074768,-0.001406022347509861,-0.029792886227369312
6.120080000000001,-5.0,0.9982317090034484,-0.0011065462604165077,-0.0292573906481266
6.1774,-5.0,0.9982492327690125,-0.000805264338850975,-0.028716646134853363
6.234720000000001,-5.0,0.9982699155807496,-0.000502181239426136,-0.02817078679800034
6.29204,-5.0,0.9982932806015016,-0.00019768020138144493,-0.027620304375886917
6.349360000000001,-5.0,0.9983190894126892,0.00010796543210744858,-0.027065705507993698
6.406680000000001,-5.0,0.9983468651771544,0.000414717011153698,-0.026506830006837845
6.4639999999999995,-5.0,0.9983769059181212,0.0007221987470984459,-0.025944523513317108
6.521320000000001,-5.0,0.9984076619148254,0.0010304180905222893,-0.025378696620464325
6.578639999999999,-5.0,0.9984397888183594,0.0013391375541687012,-0.024810098111629486
6.635960000000002,-5.0,0.9984728693962096,0.0016480069607496262,-0.024238843470811844
6.6932800000000015,-5.0,0.9985058307647704,0.0019569899886846547,-0.023665253072977063
6.7506,-5.0,0.9985393285751344,0.002265804447233677,-0.02309002354741096
6.807920000000001,-5.0,0.9985715746879578,0.0025742556899785995,-0.02251293882727623
6.865239999999999,-5.0,0.9986032843589784,0.002882296219468117,-0.021934803575277332
6.922560000000002,-5.0,0.9986336231231691,0.0031895404681563373,-0.02135588228702545
6.979880000000001,-5.0,0.998661994934082,0.003495926037430763,-0.02077629417181015
7.0372,-5.0,0.9986883401870728,0.0038012638688087455,-0.020196773111820217
7.094520000000001,-5.0,0.9987121820449828,0.004105399362742901,-0.01961738988757133
7.151839999999999,-5.0,0.9987326264381408,0.0044082021340727815,-0.01903866976499557
7.209160000000002,-5.0,0.9987495541572572,0.004709311760962009,-0.01846082881093025
7.266480000000001,-5.0,0.9987624883651732,0.005008908919990064,-0.017884068191051483
7.3238,-5.0,0.9987708926200868,0.0053065167739987365,-0.0173090398311615
7.381120000000001,-5.0,0.9987744688987732,0.0056021763011813155,-0.01673586666584015
7.438439999999999,-5.0,0.9987724423408508,0.005895636975765228,-0.01616489142179489
7.4957600000000015,-5.0,0.9987645149230956,0.0061868736520409575,-0.015596393495798113
7.553080000000001,-5.0,0.9987504482269288,0.006475687026977539,-0.015030663460493088
7.6104,-5.0,0.9987295866012572,0.006762039847671986,-0.01446790248155594
7.667720000000001,-5.0,0.9987013936042786,0.007045648992061616,-0.013908635824918749
7.725039999999999,-5.0,0.9986657500267028,0.007326621562242508,-0.01335284486413002
7.7823600000000015,-5.0,0.9986218810081482,0.0076046986505389205,-0.012800976634025574
7.839680000000001,-5.0,0.9985694885253906,0.007879848591983318,-0.012253094464540482
7.897,-5.0,0.9985083341598512,0.008152049966156483,-0.011709623038768768
7.954320000000001,-5.0,0.998437762260437,0.00842104386538267,-0.01117059588432312
8.01164,-5.0,0.9983574151992798,0.0086870351806283,-0.010636232793331145
8.06896,-5.0,0.9982673525810242,0.008949712850153444,-0.010106947273015976
8.126280000000001,-5.0,0.9981665015220642,0.009209188632667065,-0.00958269089460373
8.1836,-5.0,0.9980549216270448,0.009465287439525127,-0.009063716977834702
8.240920000000001,-5.0,0.9979321360588074,0.009718055836856363,-0.00855017825961113
8.29824,-5.0,0.9977982044219972,0.009967482648789884,-0.008042216300964355
8.35556,-5.0,0.9976520538330078,0.010213571600615978,-0.007539890706539155
8.412880000000001,-5.0,0.9974938035011292,0.010456186719238758,-0.007043499499559402
8.4702,-5.0,0.9973233938217164,0.010695398785173893,-0.006553050130605698
8.527519999999999,-5.0,0.997140407562256,0.01093119103461504,-0.006068605929613113
8.58484,-5.0,0.9969443678855896,0.011163645423948765,-0.005590297281742096
8.64216,-5.0,0.9967350959777832,0.01139263529330492,-0.005118269473314285
8.699480000000001,-5.0,0.9965126514434814,0.011618335731327534,-0.004652447998523711
8.7568,-5.0,0.9962764978408812,0.011840713210403921,-0.004193015396595
8.814119999999999,-5.0,0.996026873588562,0.012059726752340794,-0.0037399642169475564
8.871440000000002,-5.0,0.9957630038261414,0.012275640852749348,-0.0032933801412582397
8.92876,-5.0,0.9954852461814879,0.012488291598856449,-0.0028531923890113826
8.986080000000003,-5.0,0.9951932430267334,0.012697716243565084,-0.002419531345367432
9.0434,-5.0,0.9948870539665222,0.012904251925647259,-0.0019924156367778782
9.100719999999999,-5.0,0.9945663213729858,0.013107729144394398,-0.001571718603372574
9.158040000000002,-5.0,0.994231104850769,0.013308183290064337,-0.0011576861143112185
9.21536,-5.0,0.9938812851905824,0.013505754061043262,-0.0007501170039176941
9.27268,-5.0,0.9935166835784912,0.013700724579393864,-0.00034898146986961365
9.33,-5.0,0.9931378364562988,0.013892839662730694,4.550442099571228e-05
-5.0,-4.9,1.0035971403121948,-0.0005704723298549652,-0.11019164323806764
-4.94268,-4.9,1.0034765005111694,-0.0006055310368537903,-0.10989917814731598
-4.8853599999999995,-4.9,1.003357172012329,-0.0006416989490389824,-0.10960376262664796
-4.8280400000000006,-4.9,1.0032398700714111,-0.0006789364852011204,-0.10930517315864564
-4.77072,-4.9,1.0031242370605469,-0.0007169716991484165,-0.10900352895259856
-4.7134,-4.9,1.0030102729797363,-0.000756074208766222,-0.10869850218296052
-4.65608,-4.9,1.0028979778289795,-0.0007961280643939973,-0.1083899736404419
-4.5987599999999995,-4.9,1.0027873516082764,-0.0008368548005819322,-0.10807786881923677
-4.541440000000001,-4.9,1.0026783943176272,-0.0008784704841673374,-0.10776212811470033
-4.48412,-4.9,1.0025713443756104,-0.0009208670817315578,-0.10744233429431917
-4.4268,-4.9,1.0024654865264893,-0.0009640534408390523,-0.10711869597434998
-4.36948,-4.9,1.002361297607422,-0.0010079084895551203,-0.10679079592227936
-4.3121599999999995,-4.9,1.0022590160369873,-0.001052462961524725,-0.10645875334739684
-4.25484,-4.9,1.0021584033966064,-0.0010976102203130722,-0.1061219871044159
-4.19752,-4.9,1.0020593404769895,-0.0011434056796133518,-0.10578083992004396
-4.1402,-4.9,1.0019619464874268,-0.0011896779760718346,-0.10543477535247804
-4.08288,-4.9,1.0018658638000488,-0.0012364662252366545,-0.10508392751216887
-4.02556,-4.9,1.0017716884613037,-0.0012837881222367287,-0.10472801327705383
-3.96824,-4.9,1.0016788244247437,-0.0013314331881701946,-0.10436691343784332
-3.9109199999999995,-4.9,1.0015873908996582,-0.0013794563710689545,-0.10400034487247467
-3.8536,-4.9,1.0014975070953371,-0.001427717972546816,-0.10362827777862547
-3.7962800000000003,-4.9,1.0014090538024902,-0.0014765621162950993,-0.10325077176094057
-3.73896,-4.9,1.0013221502304075,-0.0015254644677042961,-0.10286732017993927
-3.6816400000000002,-4.9,1.0012365579605105,-0.0015745875425636768,-0.1024780422449112
-3.6243199999999995,-4.9,1.0011525154113772,-0.001623962540179491,-0.10208268463611604
-3.5669999999999997,-4.9,1.0010695457458496,-0.0016735666431486607,-0.10168111324310304
-3.5096800000000004,-4.9,1.0009880065917969,-0.0017231963574886322,-0.101273313164711
-3.45236,-4.9,1.0009076595306396,-0.0017728880047798157,-0.1008591502904892
-3.3950400000000003,-4.9,1.000828742980957,-0.0018226825632154946,-0.10043834149837494
-3.3377199999999996,-4.9,1.0007508993148804,-0.001872506458312273,-0.1000109612941742
-3.2804,-4.9,1.0006741285324097,-0.0019223741255700586,-0.09957702457904816
-3.22308,-4.9,1.000598669052124,-0.001972163561731577,-0.09913624823093414
-3.16576,-4.9,1.0005242824554443,-0.00202198326587677,-0.098688542842865
-3.1084400000000003,-4.9,1.0004509687423706,-0.0020717070437967773,-0.09823396801948547
-3.05112,-4.9,1.0003789663314822,-0.0021213768050074573,-0.097772479057312
-2.9938,-4.9,1.00030779838562,-0.002171026077121496,-0.09730388224124907
-2.93648,-4.9,1.0002375841140747,-0.0022204210981726646,-0.0968283712863922
-2.87916,-4.9,1.0001686811447144,-0.002269900403916836,-0.09634566307067872
-2.8218400000000003,-4.9,1.0001006126403809,-0.002319163177162409,-0.09585598111152648
-2.76452,-4.9,1.000033617019653,-0.0023683318868279453,-0.09535929560661316
-2.7072,-4.9,0.9999675750732422,-0.002417292445898056,-0.09485547244548798
-2.64988,-4.9,0.9999024271965028,-0.002466305159032345,-0.0943448692560196
-2.59256,-4.9,0.9998383522033693,-0.0025152526795864105,-0.09382736682891846
-2.53524,-4.9,0.9997750520706176,-0.0025640921667218213,-0.0933028906583786
-2.47792,-4.9,0.9997128844261168,-0.0026128380559384823,-0.09277179837226868
-2.4206,-4.9,0.9996517896652222,-0.0026614987291395664,-0.09223398566246033
-2.36328,-4.9,0.9995918869972228,-0.0027103102765977387,-0.09168972074985504
-2.30596,-4.9,0.9995327591896056,-0.002759075723588466,-0.09113909304141997
-2.24864,-4.9,0.9994748830795288,-0.0028077838942408557,-0.09058211743831636
-2.19132,-4.9,0.9994178414344788,-0.002856717444956302,-0.09001918137073517
-2.134,-4.9,0.9993620514869691,-0.002905606757849455,-0.08945025503635406
-2.07668,-4.9,0.9993074536323548,-0.0029547568410634995,-0.0888756662607193
-2.01936,-4.9,0.9992541670799256,-0.0030040810815989967,-0.08829565346240997
-1.9620400000000002,-4.9,0.9992020130157472,-0.0030536418780684467,-0.08771044015884401
-1.90472,-4.9,0.9991512298583984,-0.003103463444858789,-0.08712011575698853
-1.8474,-4.9,0.9991017580032348,-0.003153597004711628,-0.086525097489357
-1.7900799999999997,-4.9,0.999053955078125,-0.0032041766680777073,-0.08592559397220613
-1.73276,-4.9,0.999007523059845,-0.003255296498537064,-0.08532191812992096
-1.67544,-4.9,0.9989626407623292,-0.003306839615106582,-0.08471429347991942
-1.6181199999999998,-4.9,0.9989194273948668,-0.003358953632414341,-0.08410298824310303
-1.5608,-4.9,0.9988778829574584,-0.003411672543734312,-0.08348830044269563
-1.5034799999999997,-4.9,0.9988381266593932,-0.003465249203145504,-0.08287079632282257
-1.4461600000000001,-4.9,0.9988002777099608,-0.003519378136843443,-0.08225060999393463
-1.3888399999999996,-4.9,0.9987642168998718,-0.003574536647647619,-0.0816279798746109
-1.3315199999999998,-4.9,0.9987304210662842,-0.003630422055721283,-0.0810035914182663
-1.2742,-4.9,0.998698353767395,-0.0036873673088848595,-0.08037726581096649
-1.2168799999999995,-4.9,0.9986687302589417,-0.003745238296687603,-0.07974988222122192
-1.1595600000000001,-4.9,0.9986414313316344,-0.00380441639572382,-0.07912163436412811
-1.1022399999999997,-4.9,0.9986161589622498,-0.0038645323365926734,-0.07849270105361937
-1.0449199999999998,-4.9,0.9985933303833008,-0.0039260564371943465,-0.07786358892917633
-0.9875999999999996,-4.9,0.9985728263854979,-0.0039887609891593465,-0.0772346556186676
-0.9302799999999998,-4.9,0.9985550045967102,-0.004052812233567238,-0.07660621404647827
-0.8729600000000001,-4.9,0.9985396265983582,-0.004118503071367741,-0.07597881555557251
-0.8156400000000001,-4.9,0.998526692390442,-0.004185491241514683,-0.07535259425640106
-0.7583199999999994,-4.9,0.9985164999961852,-0.004254115745425224,-0.07472807168960571
-0.7009999999999996,-4.9,0.9985088109970092,-0.0043242983520030975,-0.07410530745983124
-0.6436799999999998,-4.9,0.9985038638114928,-0.004396154545247555,-0.07348507642745973
-0.58636,-4.9,0.998501479625702,-0.00446972856298089,-0.07286752760410309
-0.5290400000000002,-4.9,0.9985018372535706,-0.004545043222606182,-0.07225289940834045
-0.4717199999999995,-4.9,0.9985047578811646,-0.004622222390025854,-0.07164168357849121
-0.4143999999999997,-4.9,0.9985104203224182,-0.004701307043433189,-0.07103419303894043
-0.35707999999999984,-4.9,0.9985188245773317,-0.004782078787684441,-0.07043062150478363
-0.29975999999999997,-4.9,0.9985297322273254,-0.00486494693905115,-0.0698314756155014
