
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
-9.68359292e-01, 1.95477411e-01, 4.99999970e-02, 4.40583259e-01, 6.44313097e-01, 1.30356222e-01
-9.76781011e-01, 1.46976531e-01, 4.99999970e-02, 4.50173169e-01, 6.35016501e-01, 9.86016765e-02
-9.82882679e-01, 9.81327444e-02, 4.99999970e-02, 4.57051486e-01, 6.28382444e-01, 6.60822242e-02
-9.86551344e-01, 4.90460023e-02, 4.99999970e-02, 4.61198539e-01, 6.24341249e-01, 3.30748074e-02
-9.87770081e-01, -1.62771437e-04, 4.99999970e-02, 4.62588251e-01, 6.22940302e-01, -1.17612071e-04
-9.86535668e-01, -4.93712164e-02, 4.99999970e-02, 4.61206734e-01, 6.24326944e-01, -3.32489461e-02
-3.39594865e+00, 8.61460447e-01, 4.99999970e-02, 1.65999919e-01, 9.87811983e-01, 1.86410900e-02
-9.82851267e-01, -9.84569266e-02, 4.99999970e-02, 4.57055539e-01, 6.28579617e-01, -6.61325306e-02
-4.38930988e+00, 1.57177556e+00, 4.99999970e-02, 1.47188097e-01, 9.99294102e-01, 8.12321994e-03
-9.76732612e-01, -1.47298649e-01, 4.99999970e-02, 4.50156927e-01, 6.35642827e-01, -9.86083597e-02
7.56423664e+00, 1.30890238e+00, 4.99999970e-02, -6.06786599e-03, 1.01215684e+00, -3.23325358e-02
-9.68293846e-01, -1.95796102e-01, 4.99999970e-02, 4.40539092e-01, 6.45328045e-01, -1.30463928e-01
-9.57709491e-01, -2.43901834e-01, 4.99999970e-02, 4.28299844e-01, 6.57307684e-01, -1.61443084e-01
-9.44273710e-01, -2.91353047e-01, 4.99999970e-02, 4.13643569e-01, 6.71267331e-01, -1.91327661e-01
-9.28222239e-01, -3.37901264e-01, 4.99999970e-02, 3.96728992e-01, 6.87211275e-01, -2.19829082e-01
-9.10301507e-01, -3.83749425e-01, 4.99999970e-02, 3.77578497e-01, 7.05310881e-01, -2.46645629e-01
-8.90289664e-01, -4.28752244e-01, 4.99999970e-02, 3.56380314e-01, 7.25462735e-01, -2.71665305e-01
-8.67733479e-01, -4.72576618e-01, 4.99999970e-02, 3.33396077e-01, 7.47404933e-01, -2.94878244e-01
-8.42942595e-01, -5.15113056e-01, 4.99999970e-02, 3.08839679e-01, 7.71019816e-01, -3.16116989e-01
7.73756075e+00, -3.12923670e+00, 4.99999970e-02, -1.11418469e-02, 1.13057852e+00, 1.60042737e-02
-8.16507995e-01, -5.56660950e-01, 4.99999970e-02, 2.82836258e-01, 7.96191335e-01, -3.35149646e-01
-7.88142323e-01, -5.97002208e-01, 4.99999970e-02, 2.55606711e-01, 8.22608471e-01, -3.51942688e-01
-7.57593691e-01, -6.35788918e-01, 4.99999970e-02, 2.27418572e-01, 8.49900901e-01, -3.66580367e-01
-7.24843860e-01, -6.72757328e-01, 4.99999970e-02, 1.98511913e-01, 8.77835393e-01, -3.79030973e-01
-6.90400779e-01, -7.08106637e-01, 4.99999970e-02, 1.69132560e-01, 9.06261325e-01, -3.89153987e-01
6.00433540e+00, -4.53508139e+00, 4.99999970e-02, -2.80412864e-02, 1.07482016e+00, 4.00771992e-03
-6.54253066e-01, -7.41771460e-01, 4.99999970e-02, 1.39446005e-01, 9.34979677e-01, -3.96943837e-01
-6.16296768e-01, -7.73353994e-01, 4.99999970e-02, 1.09688453e-01, 9.63773012e-01, -4.02508587e-01
-5.76784194e-01, -8.02923501e-01, 4.99999970e-02, 8.00569803e-02, 9.92440701e-01, -4.05900538e-01
5.81039000e+00, -1.23804736e+00, 4.99999970e-02, -2.10402813e-02, 1.00383365e+00, 4.46795635e-02
-5.35774291e-01, -8.30299914e-01, 4.99999970e-02, 5.07761985e-02, 1.02079272e+00, -4.07097161e-01
9.84611332e-01, -4.87790555e-02, 4.99999970e-02, -2.62129754e-01, -9.78628844e-02, -3.11796158e-03
-4.93746608e-01, -8.55957747e-01, 4.99999970e-02, 2.21302919e-02, 1.04863667e+00, -4.06040102e-01
7.22690201e+00, -2.73619390e+00, 4.99999970e-02, -1.42377699e-02, 1.13808358e+00, 2.00283732e-02
-4.50600028e-01, -8.79821479e-01, 4.99999970e-02, -5.79647208e-03, 1.07575798e+00, -4.02899772e-01
-4.06042665e-01, -9.00962472e-01, 4.99999970e-02, -3.29134725e-02, 1.10198617e+00, -3.97967875e-01
-3.60594898e-01, -9.19933617e-01, 4.99999970e-02, -5.89840263e-02, 1.12713313e+00, -3.91301364e-01
-3.14263254e-01, -9.36720967e-01, 4.99999970e-02, -8.38896036e-02, 1.15098631e+00, -3.82960021e-01
-2.67142534e-01, -9.50984955e-01, 4.99999970e-02, -1.07496224e-01, 1.17337775e+00, -3.73094082e-01
-2.19430670e-01, -9.63090539e-01, 4.99999970e-02, -1.29686207e-01, 1.19409871e+00, -3.61784816e-01
-1.71183482e-01, -9.72846687e-01, 4.99999970e-02, -1.50361389e-01, 1.21293652e+00, -3.49135369e-01
-1.22518942e-01, -9.80287731e-01, 4.99999970e-02, -1.69506758e-01, 1.22965789e+00, -3.35265696e-01
-7.35153332e-02, -9.85239267e-01, 4.99999970e-02, -1.87098935e-01, 1.24401152e+00, -3.20277214e-01
-2.43301820e-02, -9.87704694e-01, 4.99999970e-02, -2.03199610e-01, 1.25554681e+00, -3.04204404e-01
2.49298681e-02, -9.87688541e-01, 4.99999970e-02, -2.17453644e-01, 1.26390302e+00, -2.87152886e-01
7.41108358e-02, -9.85154927e-01, 4.99999970e-02, -2.30076969e-01, 1.26868498e+00, -2.69080609e-01
1.23103835e-01, -9.80185270e-01, 4.99999970e-02, -2.41731852e-01, 1.26896977e+00, -2.49944538e-01
-1.97375894e+00, -1.97284317e+00, 4.99999970e-02, 1.28671646e-01, 1.01083398e+00, -7.78709799e-02
1.71771303e-01, -9.72754598e-01, 4.99999970e-02, -2.51879781e-01, 1.26400173e+00, -2.29958445e-01
2.20017597e-01, -9.62993681e-01, 4.99999970e-02, -2.60204703e-01, 1.25315690e+00, -2.09177688e-01
2.67838687e-01, -9.51266646e-01, 4.99999970e-02, -2.66999781e-01, 1.23551655e+00, -1.87624797e-01
3.15070570e-01, -9.37025070e-01, 4.99999970e-02, -2.72514939e-01, 1.20993340e+00, -1.65405244e-01
3.61332744e-01, -9.19943094e-01, 4.99999970e-02, -2.76900142e-01, 1.17531633e+00, -1.42726362e-01
4.06623453e-01, -9.00515676e-01, 4.99999970e-02, -2.80142516e-01, 1.13123047e+00, -1.20041266e-01
4.51087475e-01, -8.79347384e-01, 4.99999970e-02, -2.82251656e-01, 1.07773292e+00, -9.79065150e-02
1.15510476e+00, -2.34240723e+00, 4.99999970e-02, -7.95233324e-02, 1.19921470e+00, -5.15123308e-02
3.80195498e+00, 4.03618813e+00, 4.99999970e-02, -4.54386435e-02, 1.14730299e+00, -9.36777703e-03
4.94538367e-01, -8.55980992e-01, 4.99999970e-02, -2.83435285e-01, 1.01472831e+00, -7.68124685e-02
5.36453068e-01, -8.30008507e-01, 4.99999970e-02, -2.83909559e-01, 9.42588210e-01, -5.73367737e-02
5.76977432e-01, -8.01989734e-01, 4.99999970e-02, -2.83773392e-01, 8.63055944e-01, -4.01999392e-02
6.16268396e-01, -7.72322178e-01, 4.99999970e-02, -2.83127755e-01, 7.78619051e-01, -2.60050837e-02
-9.74923790e-01, 2.87374091e+00, 4.99999970e-02, 5.36620505e-02, 1.07128143e+00, 7.24383295e-02
-6.60653174e-01, 3.45400524e+00, 4.99999970e-02, 3.69031802e-02, 1.08305609e+00, 4.72458489e-02
6.54327869e-01, -7.40999997e-01, 4.99999970e-02, -2.82142222e-01, 6.91420913e-01, -1.50745064e-02
6.90656543e-01, -7.07596719e-01, 4.99999970e-02, -2.80981511e-01, 6.03281856e-01, -7.49977259e-03
7.24999726e-01, -6.72155857e-01, 4.99999970e-02, -2.79770285e-01, 5.16306698e-01, -3.16677568e-03
7.57260203e-01, -6.34854019e-01, 4.99999970e-02, -2.78606087e-01, 4.32843149e-01, -1.78160099e-03
7.87654221e-01, -5.96120656e-01, 4.99999970e-02, -2.77457386e-01, 3.54927987e-01, -2.82116095e-03
2.90897036e+00, -2.71326375e+00, 4.99999970e-02, -6.67690113e-02, 1.18487751e+00, 8.95515736e-03
8.16431940e-01, -5.56185007e-01, 4.99999970e-02, -2.76248902e-01, 2.83798724e-01, -5.50600141e-03
8.43579471e-01, -5.15086412e-01, 4.99999970e-02, -2.74991035e-01, 2.19591200e-01, -9.05863009e-03
8.71504593e+00, -1.99345851e+00, 4.99999970e-02, -2.70746858e-03, 1.11915183e+00, 2.18618661e-02
8.68241906e-01, -4.72343326e-01, 4.99999970e-02, -2.73701727e-01, 1.61881357e-01, -1.28379976e-02
8.90301824e-01, -4.28301692e-01, 4.99999970e-02, -2.72342682e-01, 1.10596463e-01, -1.62285734e-02
7.36143303e+00, -2.12515020e+00, 4.99999970e-02, -1.10102957e-02, 1.13524699e+00, 2.44894177e-02
9.10810232e-01, -3.83524388e-01, 4.99999970e-02, -2.70868868e-01, 6.55763000e-02, -1.87313892e-02
9.28760529e-01, -3.37589115e-01, 4.99999970e-02, -2.69323975e-01, 2.62884684e-02, -2.00671349e-02
9.44046199e-01, -2.90784061e-01, 4.99999970e-02, -2.67756313e-01, -7.54643185e-03, -2.00775266e-02
9.57463801e-01, -2.43421510e-01, 4.99999970e-02, -2.66198963e-01, -3.60382274e-02, -1.87276099e-02
9.68729675e-01, -1.95465624e-01, 4.99999970e-02, -2.64744043e-01, -5.93397655e-02, -1.61345731e-02
9.77281153e-01, -1.46906450e-01, 4.99999970e-02, -2.63517141e-01, -7.74789602e-02, -1.24898450e-02
9.83003914e-01, -9.79740918e-02, 4.99999970e-02, -2.62636572e-01, -9.03349966e-02, -8.06699041e-03
7.39796114e+00, -1.92472768e+00, 4.99999970e-02, -9.92134027e-03, 1.12601590e+00, 2.62873117e-02
9.39127684e-01, -9.30883289e-06, 4.99999970e-02, -2.64257491e-01, -9.47346389e-02, 2.06082850e-03
9.39670682e-01, 4.68617827e-02, 4.99999970e-02, -2.64467657e-01, -9.24355984e-02, 8.04207567e-03
9.36369896e-01, 9.36394259e-02, 4.99999970e-02, -2.65115917e-01, -8.56886059e-02, 1.36617851e-02
9.30827379e-01, 1.40239298e-01, 4.99999970e-02, -2.66126364e-01, -7.45173469e-02, 1.86566301e-02
9.22662616e-01, 1.86489433e-01, 4.99999970e-02, -2.67433226e-01, -5.89916110e-02, 2.27237642e-02
9.11935210e-01, 2.32171074e-01, 4.99999970e-02, -2.68963754e-01, -3.91719788e-02, 2.56338976e-02
8.99135232e-01, 2.77281076e-01, 4.99999970e-02, -2.70602167e-01, -1.50195127e-02, 2.71770097e-02
8.84535015e-01, 3.21849257e-01, 4.99999970e-02, -2.72267848e-01, 1.36445481e-02, 2.72464082e-02
8.67423058e-01, 3.65596503e-01, 4.99999970e-02, -2.73925841e-01, 4.70023975e-02, 2.58638784e-02
8.47888827e-01, 4.08247322e-01, 4.99999970e-02, -2.75532812e-01, 8.53976011e-02, 2.31542084e-02
8.26837361e-01, 4.50176746e-01, 4.99999970e-02, -2.77054578e-01, 1.29411399e-01, 1.93526857e-02
8.03334534e-01, 4.90880877e-01, 4.99999970e-02, -2.78538078e-01, 1.79349974e-01, 1.49036814e-02
7.77493894e-01, 5.30039608e-01, 4.99999970e-02, -2.80029476e-01, 2.35478833e-01, 1.03734592e-02
7.50071228e-01, 5.68072617e-01, 4.99999970e-02, -2.81540155e-01, 2.98409641e-01, 6.37310790e-03
7.21088171e-01, 6.04940116e-01, 4.99999970e-02, -2.83093363e-01, 3.68364364e-01, 3.60821979e-03
6.90328479e-01, 6.40440166e-01, 4.99999970e-02, -2.84661710e-01, 4.44586754e-01, 2.87957955e-03
7.93765306e+00, -3.06306767e+00, 4.99999970e-02, -9.49291885e-03, 1.13001978e+00, 1.61471888e-02
6.57602668e-01, 6.74180925e-01, 4.99999970e-02, -2.86381304e-01, 5.25564075e-01, 4.87638079e-03
7.69673634e+00, 9.06026483e-01, 4.99999970e-02, -3.75814294e-03, 8.35449040e-01, -3.23385410e-02
6.22436857e+00, 1.45585465e+00, 4.99999970e-02, -1.74828209e-02, 1.07188165e+00, -3.85537632e-02
6.23003364e-01, 7.06000566e-01, 4.99999970e-02, -2.88251787e-01, 6.09472811e-01, 9.98196471e-03
5.86758971e-01, 7.35846281e-01, 4.99999970e-02, -2.90083528e-01, 6.94560051e-01, 1.84496008e-02
5.49324334e-01, 7.64094114e-01, 4.99999970e-02, -2.91755974e-01, 7.79200077e-01, 3.04068998e-02
5.10703266e-01, 7.90750802e-01, 4.99999970e-02, -2.93078482e-01, 8.61312389e-01, 4.57188413e-02
4.70762551e-01, 8.15458953e-01, 4.99999970e-02, -2.93923676e-01, 9.38253641e-01, 6.39604107e-02
4.29376096e-01, 8.37713778e-01, 4.99999970e-02, -2.94149220e-01, 1.00789642e+00, 8.45234469e-02
3.87024850e-01, 8.57877314e-01, 4.99999970e-02, -2.93500334e-01, 1.06939161e+00, 1.06872529e-01
3.43870968e-01, 8.76347661e-01, 4.99999970e-02, -2.91732728e-01, 1.12232280e+00, 1.30502090e-01
2.99797952e-01, 8.92586887e-01, 4.99999970e-02, -2.88775235e-01, 1.16605639e+00, 1.54774219e-01
5.04521608e+00, 2.56105709e+00, 4.99999970e-02, -3.73063050e-02, 1.16083014e+00, -2.65931468e-02
2.54815072e-01, 9.06165302e-01, 4.99999970e-02, -2.84582973e-01, 1.20049536e+00, 1.79104209e-01
2.09267318e-01, 9.17350292e-01, 4.99999970e-02, -2.78973132e-01, 1.22638655e+00, 2.03158051e-01
1.63307503e-01, 9.26631212e-01, 4.99999970e-02, -2.71752119e-01, 1.24465799e+00, 2.26718381e-01
1.16947435e-01, 9.33688223e-01, 4.99999970e-02, -2.62792796e-01, 1.25605738e+00, 2.49557883e-01
7.02788755e-02, 9.38402295e-01, 4.99999970e-02, -2.51756072e-01, 1.26130033e+00, 2.71557897e-01
2.34325528e-02, 9.40796256e-01, 4.99999970e-02, -2.39304215e-01, 1.26095402e+00, 2.92630762e-01
7.73502684e+00, 1.81923866e+00, 4.99999970e-02, -7.23796012e-03, 1.11495757e+00, -2.59941965e-02
-2.34882403e-02, 9.40796733e-01, 4.99999970e-02, -2.25428477e-01, 1.25593674e+00, 3.12587410e-01
-7.03372881e-02, 9.38434899e-01, 4.99999970e-02, -2.09498286e-01, 1.24697447e+00, 3.31369698e-01
-1.17013298e-01, 9.33707714e-01, 4.99999970e-02, -1.91785589e-01, 1.23442101e+00, 3.48937422e-01
-1.63366809e-01, 9.26612258e-01, 4.99999970e-02, -1.72316387e-01, 1.21880913e+00, 3.65192711e-01
-2.09321380e-01, 9.17305410e-01, 4.99999970e-02, -1.51120529e-01, 1.20050967e+00, 3.80061626e-01
-2.54763812e-01, 9.05755520e-01, 4.99999970e-02, -1.28219724e-01, 1.17984343e+00, 3.93408179e-01
-2.99639940e-01, 8.92145455e-01, 4.99999970e-02, -1.03704281e-01, 1.15709949e+00, 4.05123711e-01
-3.43764752e-01, 8.76133323e-01, 4.99999970e-02, -7.76965618e-02, 1.13254523e+00, 4.15112197e-01
-3.87043506e-01, 8.58040333e-01, 4.99999970e-02, -5.03302477e-02, 1.10639524e+00, 4.23213005e-01
-4.29475427e-01, 8.37882102e-01, 4.99999970e-02, -2.17246264e-02, 1.07890010e+00, 4.29356873e-01
-4.70572352e-01, 8.15149248e-01, 4.99999970e-02, 7.86586013e-03, 1.05027652e+00, 4.33478653e-01
-5.10589957e-01, 7.90685833e-01, 4.99999970e-02, 3.83508094e-02, 1.02071810e+00, 4.35289949e-01
-5.49621344e-01, 7.64569342e-01, 4.99999970e-02, 6.96379468e-02, 9.90464747e-01, 4.34621036e-01
-5.87230444e-01, 7.36375391e-01, 4.99999970e-02, 1.01409793e-01, 9.59737420e-01, 4.31526035e-01
-6.23362541e-01, 7.06277072e-01, 4.99999970e-02, 1.33404687e-01, 9.28761125e-01, 4.26028907e-01
8.09704876e+00, -2.06122494e+00, 4.99999970e-02, -6.08202256e-03, 1.12687147e+00, 2.27154437e-02
-6.57792330e-01, 6.74216032e-01, 4.99999970e-02, 1.65396288e-01, 8.97777736e-01, 4.18083608e-01
-6.90584362e-01, 6.40534818e-01, 4.99999970e-02, 1.97114989e-01, 8.67042720e-01, 4.07584369e-01
-7.21756876e-01, 6.05309665e-01, 4.99999970e-02, 2.28363961e-01, 8.36789131e-01, 3.94528329e-01
-7.65410006e-01, 3.26058388e+00, 4.99999970e-02, 4.15297151e-02, 1.08006895e+00, 5.55544831e-02
-7.50862539e-01, 5.68376064e-01, 4.99999970e-02, 2.58862585e-01, 8.07193935e-01, 3.79042506e-01
-7.77900159e-01, 5.29964983e-01, 4.99999970e-02, 2.88343251e-01, 7.78494716e-01, 3.61149579e-01
-8.03081751e-01, 4.90390599e-01, 4.99999970e-02, 3.16516668e-01, 7.51048207e-01, 3.40764523e-01
-8.26669335e-01, 4.49859589e-01, 4.99999970e-02, 3.43138576e-01, 7.25157678e-01, 3.17932338e-01
-8.48143399e-01, 4.08111900e-01, 4.99999970e-02, 3.68047833e-01, 7.00952232e-01, 2.92919219e-01
-8.67209673e-01, 3.65246773e-01, 4.99999970e-02, 3.90999496e-01, 6.78596735e-01, 2.65940666e-01
-8.84260356e-01, 3.21567237e-01, 4.99999970e-02, 4.11722004e-01, 6.58440948e-01, 2.37050086e-01
-8.99513066e-01, 2.77218372e-01, 4.99999970e-02, 4.30019408e-01, 6.40709400e-01, 2.06393376e-01
7.67361832e+00, -2.39383125e+00, 4.99999970e-02, -9.73493326e-03, 1.13608134e+00, 2.13099476e-02
-9.12294984e-01, 2.32016757e-01, 4.99999970e-02, 4.45867628e-01, 6.25352144e-01, 1.74283996e-01
-9.22383070e-01, 1.86196879e-01, 4.99999970e-02, 4.59106654e-01, 6.12456918e-01, 1.40988410e-01
-9.30414557e-01, 1.40000060e-01, 4.99999970e-02, 4.69522566e-01, 6.02317154e-01, 1.06654845e-01
-9.36227560e-01, 9.34747681e-02, 4.99999970e-02, 4.77002919e-01, 5.95060050e-01, 7.14989677e-02
7.74335384e+00, -1.99302459e+00, 4.99999970e-02, -7.87751283e-03, 1.12664342e+00, 2.43354458e-02
-9.39721882e-01, 4.67179678e-02, 4.99999970e-02, 4.81513947e-01, 5.90673089e-01, 3.58192734e-02
-9.40882683e-01, -1.55018497e-04, 4.99999970e-02, 4.83023196e-01, 5.89204371e-01, -9.28821974e-05
-9.39706922e-01, -4.70276885e-02, 4.99999970e-02, 4.81516957e-01, 5.90738416e-01, -3.59720364e-02
-9.36197519e-01, -9.37834978e-02, 4.99999970e-02, 4.77000952e-01, 5.95309377e-01, -7.15869665e-02
-9.30368602e-01, -1.40306860e-01, 4.99999970e-02, 4.69503522e-01, 6.02868617e-01, -1.06721312e-01
-9.22321081e-01, -1.86500549e-01, 4.99999970e-02, 4.59060490e-01, 6.13304019e-01, -1.41118303e-01
-9.12216246e-01, -2.32316256e-01, 4.99999970e-02, 4.45778847e-01, 6.26354456e-01, -1.74531043e-01
-8.99423361e-01, -2.77514428e-01, 4.99999970e-02, 4.29866672e-01, 6.41679525e-01, -2.06753790e-01
-8.84156704e-01, -3.21859837e-01, 4.99999970e-02, 4.11496699e-01, 6.59217477e-01, -2.37484291e-01
7.93514490e+00, -1.92695200e+00, 4.99999970e-02, -6.57989550e-03, 1.12076104e+00, 2.43293270e-02
-8.67083549e-01, -3.65530491e-01, 4.99999970e-02, 3.90712410e-01, 6.79075837e-01, -2.66393512e-01
-8.48007083e-01, -4.08389658e-01, 4.99999970e-02, 3.67718577e-01, 7.01100111e-01, -2.93333113e-01
-8.26526284e-01, -4.50134844e-01, 4.99999970e-02, 3.42792481e-01, 7.25001454e-01, -3.18264365e-01
-8.02922070e-01, -4.90657419e-01, 4.99999970e-02, 3.16181749e-01, 7.50655532e-01, -3.40997010e-01
-7.77723968e-01, -5.30220747e-01, 4.99999970e-02, 2.88042516e-01, 7.77950585e-01, -3.61284137e-01
-7.50678122e-01, -5.68624973e-01, 4.99999970e-02, 2.58614153e-01, 8.06579471e-01, -3.79092574e-01
-7.21566856e-01, -6.05555177e-01, 4.99999970e-02, 2.28179187e-01, 8.36160362e-01, -3.94515455e-01
-6.90377593e-01, -6.40768170e-01, 4.99999970e-02, 1.97000861e-01, 8.66426826e-01, -4.07526553e-01
-6.57571018e-01, -6.74435079e-01, 4.99999970e-02, 1.65358022e-01, 8.97186637e-01, -4.17982697e-01
-6.23138607e-01, -7.06494570e-01, 4.99999970e-02, 1.33439943e-01, 9.28201914e-01, -4.25874174e-01
-5.86995006e-01, -7.36584008e-01, 4.99999970e-02, 1.01506643e-01, 9.59219635e-01, -4.31308448e-01
-8.70166898e-01, 3.06716251e+00, 4.99999970e-02, 4.70685028e-02, 1.07600772e+00, 6.37890100e-02
-5.49372375e-01, -7.64763057e-01, 4.99999970e-02, 6.97788373e-02, 9.90004778e-01, -4.34336901e-01
7.32158375e+00, -2.32561159e+00, 4.99999970e-02, -1.20831691e-02, 1.13852704e+00, 2.29025502e-02
7.28505564e+00, -2.52603412e+00, 4.99999970e-02, -1.30665544e-02, 1.13890707e+00, 2.14371104e-02
-5.10327399e-01, -7.90863335e-01, 4.99999970e-02, 3.85108031e-02, 1.02033567e+00, -4.34941918e-01
2.91605783e+00, -2.34834909e+00, 4.99999970e-02, -7.51465410e-02, 1.19685686e+00, 1.33175775e-02
9.37989652e-01, -4.64708395e-02, 4.99999970e-02, -2.64430076e-01, -9.27337036e-02, -3.97218391e-03
-4.70295846e-01, -8.15303385e-01, 4.99999970e-02, 8.01958330e-03, 1.04998946e+00, -4.33076739e-01
-4.29189473e-01, -8.38015914e-01, 4.99999970e-02, -2.15989556e-02, 1.07871938e+00, -4.28913713e-01
-3.86755586e-01, -8.58165622e-01, 4.99999970e-02, -5.02485745e-02, 1.10632133e+00, -4.22744185e-01
-3.43470603e-01, -8.76245677e-01, 4.99999970e-02, -7.76714683e-02, 1.13256836e+00, -4.14637029e-01
-2.99340785e-01, -8.92240405e-01, 4.99999970e-02, -1.03737094e-01, 1.15720344e+00, -4.04658556e-01
-2.54461467e-01, -9.05841112e-01, 4.99999970e-02, -1.28305152e-01, 1.18000627e+00, -3.92963529e-01
-2.09014907e-01, -9.17374790e-01, 4.99999970e-02, -1.51247770e-01, 1.20070910e+00, -3.79643798e-01
-1.63057372e-01, -9.26665962e-01, 4.99999970e-02, -1.72472209e-01, 1.21902251e+00, -3.64803374e-01
-1.16701864e-01, -9.33746040e-01, 4.99999970e-02, -1.91952422e-01, 1.23462808e+00, -3.48575681e-01
-7.00245202e-02, -9.38457847e-01, 4.99999970e-02, -2.09663451e-01, 1.24715769e+00, -3.31033409e-01
-2.31748316e-02, -9.40804303e-01, 4.99999970e-02, -2.25580946e-01, 1.25609195e+00, -3.12267244e-01
2.37460434e-02, -9.40789163e-01, 4.99999970e-02, -2.39468232e-01, 1.26105917e+00, -2.92326927e-01
7.05919489e-02, -9.38380003e-01, 4.99999970e-02, -2.51891851e-01, 1.26134372e+00, -2.71263897e-01
1.17259316e-01, -9.33650374e-01, 4.99999970e-02, -2.62866497e-01, 1.25605559e+00, -2.49259353e-01
1.63617432e-01, -9.26577985e-01, 4.99999970e-02, -2.71804422e-01, 1.24460626e+00, -2.26415396e-01
2.09573343e-01, -9.17277932e-01, 4.99999970e-02, -2.79003531e-01, 1.22627771e+00, -2.02849895e-01
2.55116522e-01, -9.06079590e-01, 4.99999970e-02, -2.84588516e-01, 1.20033288e+00, -1.78789854e-01
3.00097883e-01, -8.92495215e-01, 4.99999970e-02, -2.88757473e-01, 1.16584468e+00, -1.54451013e-01
3.44166070e-01, -8.76237512e-01, 4.99999970e-02, -2.91698575e-01, 1.12206280e+00, -1.30165845e-01
3.87312651e-01, -8.57749641e-01, 4.99999970e-02, -2.93457299e-01, 1.06909168e+00, -1.06522508e-01
4.29658860e-01, -8.37574124e-01, 4.99999970e-02, -2.94103563e-01, 1.00757229e+00, -8.41622278e-02
4.71037060e-01, -8.15303385e-01, 4.99999970e-02, -2.93881655e-01, 9.37918007e-01, -6.35925233e-02
5.10969281e-01, -7.90580213e-01, 4.99999970e-02, -2.93043554e-01, 8.60976696e-01, -4.53505665e-02
5.49580753e-01, -7.63908863e-01, 4.99999970e-02, -2.91727901e-01, 7.78871775e-01, -3.00440751e-02
5.87002397e-01, -7.35644579e-01, 4.99999970e-02, -2.90058136e-01, 6.94239974e-01, -1.80941895e-02
6.23233736e-01, -7.05786228e-01, 4.99999970e-02, -2.88221091e-01, 6.09157860e-01, -9.63062420e-03
7.77076817e+00, -2.92885280e+00, 4.99999970e-02, -1.04323141e-02, 1.13253748e+00, 1.73559412e-02
6.57824337e-01, -6.73959076e-01, 4.99999970e-02, -2.86332726e-01, 5.25241613e-01, -4.51461971e-03
6.90541208e-01, -6.40209615e-01, 4.99999970e-02, -2.84586817e-01, 4.44231331e-01, -2.47771200e-03
7.21292078e-01, -6.04700923e-01, 4.99999970e-02, -2.82997042e-01, 3.67935926e-01, -3.12085799e-03
7.50262916e-01, -5.67822278e-01, 4.99999970e-02, -2.81417102e-01, 2.97864497e-01, -5.75026358e-03
7.77670145e-01, -5.29778600e-01, 4.99999970e-02, -2.79870838e-01, 2.34781399e-01, -9.56144743e-03
8.03500950e-01, -4.90614295e-01, 4.99999970e-02, -2.78344184e-01, 1.78469718e-01, -1.38422577e-02
8.26990843e-01, -4.49901909e-01, 4.99999970e-02, -2.76824862e-01, 1.28329590e-01, -1.79873202e-02
8.48025024e-01, -4.07963544e-01, 4.99999970e-02, -2.75269002e-01, 8.41169506e-02, -2.14404427e-02
8.67546022e-01, -3.65306765e-01, 4.99999970e-02, -2.73632199e-01, 4.55506071e-02, -2.37713214e-02
8.84646773e-01, -3.21554780e-01, 4.99999970e-02, -2.71954149e-01, 1.20752286e-02, -2.47607976e-02
8.99229288e-01, -2.76979804e-01, 4.99999970e-02, -2.70283163e-01, -1.66276526e-02, -2.43032575e-02
9.12004292e-01, -2.31863871e-01, 4.99999970e-02, -2.68653274e-01, -4.07212861e-02, -2.23965235e-02
9.22714353e-01, -1.86180815e-01, 4.99999970e-02, -2.67150223e-01, -6.03792444e-02, -1.91707145e-02
9.30858135e-01, -1.39928639e-01, 4.99999970e-02, -2.65889555e-01, -7.56472051e-02, -1.48439389e-02
9.36331332e-01, -9.33235586e-02, 4.99999970e-02, -2.64965355e-01, -8.64348784e-02, -9.68762673e-03
8.94664764e-01, -7.43590726e-06, 4.99999970e-02, -2.66210675e-01, -8.84909183e-02, 1.92990585e-03
8.95068288e-01, 4.46388796e-02, 4.99999970e-02, -2.66411453e-01, -8.66259336e-02, 8.64904374e-03
8.91908407e-01, 8.91942680e-02, 4.99999970e-02, -2.67064303e-01, -8.10784474e-02, 1.50102498e-02
8.86609912e-01, 1.33578092e-01, 4.99999970e-02, -2.68103778e-01, -7.18572810e-02, 2.07149591e-02
8.78834248e-01, 1.77630901e-01, 4.99999970e-02, -2.69444346e-01, -5.90178594e-02, 2.54649632e-02
8.68636250e-01, 2.21147418e-01, 4.99999970e-02, -2.71030724e-01, -4.25840691e-02, 2.90224385e-02
8.56450498e-01, 2.64117867e-01, 4.99999970e-02, -2.72757798e-01, -2.24948674e-02, 3.11581008e-02
8.42522085e-01, 3.06562632e-01, 4.99999970e-02, -2.74543822e-01, 1.44192239e-03, 3.17445993e-02
8.26219738e-01, 3.48230451e-01, 4.99999970e-02, -2.76358813e-01, 2.94379871e-02, 3.07703577e-02
8.07626605e-01, 3.88861746e-01, 4.99999970e-02, -2.78157681e-01, 6.18493408e-02, 2.83143148e-02
