"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
9.9751,0.36247,0.005,0.55318,-0.012143,6.1451e-20,-0.0029746
9.6522,0.92324,0.005,0.75524,-0.02373,8.7246e-20,-0.0046901
9.4925,1.2068,0.005,0.86638,-0.024947,3.259e-19,-0.005525
9.5795,-0.020337,0.005,0.48907,0.00070614,8.6889e-20,-0.0037097
8.7279,1.9048,0.005,1.0358,-0.022715,-3.8275e-19,-0.0099598
9.6551,0.35463,0.005,0.54108,-0.012576,-1.2907e-19,-0.0036847
9.5574,0.54149,0.005,0.59726,-0.017975,-1.1749e-19,-0.0040428
9.9308,0.86227,0.005,0.7332,-0.022604,-8.8841e-20,-0.003497
9.441,1.6844,0.005,0.99849,-0.02229,1.123e-19,-0.006976
10.354,0.57491,0.005,0.62723,-0.016612,1.0649e-19,-0.002633
0.64892,3.1938,0.005,1.0945,0.068947,-8.5644e-19,-0.04187
19.898,-1.1343,0.005,0.85341,0.0087165,-1.7443e-21,0.00026758
13.95,2.9675,0.005,1.0579,-0.0088379,5.5218e-20,-0.0025335
10.336,-0.51821,0.005,0.60817,0.015442,2.8115e-20,-0.0025411
15.222,-2.0062,0.005,1.0118,0.0101,-1.6382e-21,-0.0006322
-1.1259,-7.7084,0.005,1.0336,-0.013749,1.6709e-18,0.013492
-1.5032,-7.9297,0.005,1.0304,-0.012138,-1.9613e-18,0.01654
17.821,-3.5725,0.005,1.0565,0.0056133,-3.0394e-21,-0.00076553
17.882,-3.4896,0.005,1.0564,0.0056466,3.337e-20,-0.00070905
-0.20865,-0.58007,0.005,0.75983,-0.33434,4.0336e-19,-0.31977
1.9903,3.9745,0.005,1.0946,0.029204,-7.4862e-19,-0.042082
13.577,1.9136,0.005,1.0084,-0.012276,-3.5714e-20,-0.0015404
9.6137,2.8581,0.005,1.0662,-0.015607,1.7994e-19,-0.0093792
13.665,3.8349,0.005,1.0594,-0.0081656,-2.9215e-21,-0.0037321
-0.53068,-0.68199,0.005,0.9019,-0.46851,1.9836e-19,0.041073
-1.036,4.1217,0.005,1.0407,0.057616,4.9073e-19,0.013441
6.7272,0.12672,0.005,0.3579,-0.0076973,3.3032e-19,-0.017569
3.1572,0.059363,0.005,0.049655,-0.0067389,2.8874e-18,-0.1082
-9.4598,2.8574,0.005,0.9999,0.0013366,-1.6171e-17,0.059609
5.6263,1.3114,0.005,0.93988,-0.042837,-1.6659e-18,-0.033105
4.8884,1.3961,0.005,0.98851,-0.043505,-1.8578e-18,-0.047359
15.851,-4.4354,0.005,1.0565,0.0060109,-1.0343e-19,-0.0023071
7.7141,-4.3625,0.005,1.0715,0.012027,4.162e-19,-0.01782
-0.42431,-0.45207,0.005,0.62686,-0.52517,1.2838e-20,-1.6152e-05
18.894,3.635,0.005,1.0559,-0.0052845,-3.6462e-21,-0.0003843
13.002,-1.0127,0.005,0.80472,0.015502,3.8402e-22,-0.00048998
13.278,-1.3583,0.005,0.90342,0.015107,-2.6715e-21,-0.00079899
13.122,-1.1929,0.005,0.85918,0.015622,1.4348e-20,-0.001063
16.421,2.3445,0.005,1.0354,-0.0080236,-3.6228e-21,-0.0006043
12.253,-2.1369,0.005,1.0363,0.01322,-1.0976e-20,-0.0029458
11.472,-3.3518,0.005,1.0627,0.011394,6.8863e-20,-0.0060318
1.3711,0.59354,0.005,0.32558,-0.018643,2.3889e-18,-0.22151
19.283,-0.29969,0.005,0.70695,0.0035446,6.4773e-21,0.00034974
17.859,2.5079,0.005,1.0401,-0.0068737,1.1267e-20,-0.00038917
0.043456,0.65218,0.005,0.70072,0.11314,9.9955e-20,-0.39111
2.5065,-2.2817,0.005,1.1405,-0.013603,1.3175e-18,-0.088696
19.8,-0.39152,0.005,0.72104,0.0040525,-2.0075e-21,0.00016223
-0.43623,-0.47256,0.005,0.68354,-0.54975,3.3301e-20,0.007278
-2.8224,3.8186,0.005,1.0098,0.045545,1.2113e-18,0.046342
0.044652,-3.118,0.005,1.0773,-0.0831,2.3256e-19,-0.02414
0.29653,-2.9109,0.005,1.0905,-0.08621,2.029e-19,-0.038183
0.25832,-3.2399,0.005,1.0822,-0.075582,4.4315e-20,-0.029143
-8.7799,7.3778,0.005,1.0005,0.0020856,-5.2514e-18,0.04762
-0.57556,0.17896,0.005,0.20806,0.2967,9.6945e-19,0.46602
13.227,2.841,0.005,1.0579,-0.0098504,7.4866e-20,-0.0030192
19.898,-0.73495,0.005,0.77411,0.0068836,-4.9575e-21,0.00022345
-1.1781,1.1187,0.005,0.92002,0.18442,9.2405e-20,0.12303
-1.4772,-1.4025,0.005,0.94684,-0.13542,1.2353e-18,0.10498
2.3295,3.0579,0.005,1.1176,0.024221,8.0859e-19,-0.064859
0.16189,-1.1103,0.005,1.1951,-0.23164,-1.4301e-18,-0.19762
-7.553,1.9769,0.005,0.99755,0.005521,8.4141e-18,0.063897
-0.56946,-0.065206,0.005,0.090605,-0.10287,1.0329e-19,0.56963
14.318,0.69169,0.005,0.72042,-0.011028,2.1203e-21,6.4048e-05
11.315,0.74111,0.005,0.70158,-0.016908,-4.3318e-20,-0.0014742
1.8595,-1.3084,0.005,1.1086,-0.010032,-4.7691e-18,-0.15607
-0.45122,0.54599,0.005,0.81616,0.56114,-2.3638e-22,-0.0046123
-0.19361,0.58482,0.005,0.75562,0.31611,9.5293e-19,-0.32962
12.866,3.8992,0.005,1.0602,-0.0088915,9.691e-20,-0.004713
12.538,1.4102,0.005,0.92041,-0.016179,6.7902e-21,-0.0016408
18.934,-2.6672,0.005,1.0444,0.0062496,3.9986e-22,-0.00016752
3.0934,-0.74298,0.005,0.53821,0.054043,-4.6689e-20,-0.10877
3.0413,-0.92952,0.005,0.73236,0.053229,9.317e-18,-0.11158
-0.065398,-9.5104,0.005,1.03,-0.001433,-1.1499e-18,0.0070027
3.2126,2.3818,0.005,1.1268,-0.0031077,-2.1346e-18,-0.073489
0.41816,-0.35163,0.005,-0.0091741,-0.017027,3.8003e-20,-0.30556
9.4705,3.0235,0.005,1.0671,-0.015363,5.7617e-20,-0.01013
14.337,-1.4353,0.005,0.92011,0.013203,-2.2064e-20,-0.00067994
17.585,-0.28505,0.005,0.68519,0.0038086,4.5244e-21,0.00056728
-0.67508,0.85182,0.005,0.91944,0.34341,-3.1287e-19,0.081277
11.095,1.7387,0.005,0.99704,-0.017476,-1.1452e-19,-0.0035961
16.893,-4.1671,0.005,1.0564,0.0056578,-5.652e-20,-0.0014789
-1.8891,3.6336,0.005,1.0207,0.060585,9.4298e-19,0.035157
5.1184,0.65534,0.005,0.52152,-0.043768,-7.5522e-19,-0.041117
5.3033,0.41564,0.005,0.3725,-0.031427,-4.502e-19,-0.037813
4.9276,0.61629,0.005,0.48753,-0.043032,4.4824e-19,-0.045162
5.1208,0.52811,0.005,0.43312,-0.038174,1.5443e-18,-0.040953
5.1143,0.78455,0.005,0.61361,-0.047078,5.754e-20,-0.040733
18.745,-0.57178,0.005,0.73642,0.0062394,-6.6021e-23,0.00032549
14.685,2.8678,0.005,1.0559,-0.00824,4.2067e-20,-0.0018841
-4.0833,-1.23,0.005,0.97326,-0.021556,1.9396e-18,0.088811
16.352,-4.9712,0.005,1.055,0.005368,4.5367e-20,-0.0022142
16.864,3.7479,0.005,1.057,-0.005904,-4.0192e-20,-0.0012871
-0.46892,0.33048,0.005,0.34072,0.41082,-2.6179e-19,0.19734
-2.1135,-1.5331,0.005,0.95327,-0.085017,-4.0419e-18,0.10429
-1.7467,-1.6295,0.005,0.96104,-0.10841,-9.4254e-19,0.094685
17.001,4.0884,0.005,1.0564,-0.0056367,3.5375e-20,-0.0013877
-1.415,1.6671,0.005,0.97227,0.13239,6.078e-19,0.080857
3.7341,-4.7234,0.005,1.0846,-0.0055039,2.3143e-18,-0.032907
16.675,-0.098201,0.005,0.6597,0.001447,1.7954e-21,0.00047801
2.4345,3.952,0.005,1.0966,0.021617,1.3275e-18,-0.04399
-0.37627,-7.3682,0.005,1.0403,-0.015948,-6.8337e-19,0.0070787
-1.3225,-5.2791,0.005,1.0358,-0.037749,4.7594e-19,0.016153
15.368,1.2787,0.005,0.88185,-0.012223,-1.9174e-21,-0.00011789
-0.89319,-0.89531,0.005,0.89255,-0.26452,-4.7365e-20,0.12973
-8.2347,5.88,0.005,1.0007,0.0045999,2.3625e-19,0.050705
8.6999,3.6438,0.005,1.0694,-0.014409,-3.5465e-19,-0.013686
17.374,2.1949,0.005,1.0222,-0.0079368,2.8184e-21,-0.00023713
-0.5753,0.032905,0.005,0.086628,0.053488,1.8223e-19,0.57792
16.315,2.7082,0.005,1.0501,-0.0072536,-3.7509e-20,-0.00086849
11.558,-3.082,0.005,1.0622,0.011745,-7.283e-20,-0.0054689
11.62,-3.1763,0.005,1.0623,0.011485,7.9446e-20,-0.005519
-0.54608,1.7098,0.005,1.0481,0.18397,1.739e-19,-0.0036723
11.412,-2.8877,0.005,1.0617,0.012348,-2.8771e-20,-0.0053981
-4.0358,-3.5404,0.005,0.99981,-0.03188,6.965e-19,0.057566
16.499,-3.4643,0.005,1.0573,0.0062953,-3.5364e-20,-0.0013128
-4.3699,-2.6113,0.005,0.99076,-0.027995,3.775e-18,0.068997
3.2038,-9.4794,0.005,1.039,-0.00013582,-1.9718e-18,-0.010145
-0.37354,-0.44428,0.005,0.52719,-0.42774,1.449e-20,-0.074203
8.8421,-1.7978,0.005,1.0217,0.023164,8.297e-20,-0.0092066
-2.4533,0.12136,0.005,0.90523,0.0082722,-1.9931e-18,0.15353
-2.4622,0.33447,0.005,0.90883,0.022101,-1.1266e-18,0.1501
-0.92905,2.9159,0.005,1.0394,0.093161,-1.7866e-19,0.015352
4.986,1.8714,0.005,1.0841,-0.031326,8.4713e-19,-0.044963
8.6571,-2.3545,0.005,1.0639,0.019804,-1.1017e-20,-0.011575
8.7056,-2.4535,0.005,1.0658,0.01914,2.6334e-20,-0.011627
8.5249,-2.7197,0.005,1.0697,0.018232,8.3338e-22,-0.01299
14.83,-0.6561,0.005,0.71652,0.010303,-4.0108e-21,0.00017942
5.6481,-2.1266,0.005,1.0852,0.027451,-4.3677e-20,-0.034511
5.7416,-2.3269,0.005,1.0879,0.024837,7.5749e-19,-0.033196
9.139,-1.1794,0.005,0.8559,0.026467,-7.5082e-20,-0.0064101
12.273,3.0015,0.005,1.0607,-0.010832,-4.2115e-21,-0.0043006
1.4662,-3.0613,0.005,1.114,-0.04882,1.3641e-18,-0.061622
0.91062,0.1684,0.005,-0.058339,0.017401,-6.1136e-21,-0.25044
19.272,3.2038,0.005,1.0541,-0.0055205,-1.5469e-22,-0.00019448
-0.60482,-0.40499,0.005,0.60186,-0.49148,1.7323e-19,0.24251
-0.52141,-1.7852,0.005,1.052,-0.17507,3.6029e-19,-0.0066461
-0.63252,-0.096229,0.005,0.21729,-0.16578,3.3143e-21,0.52889
-3.4168,4.2262,0.005,1.0084,0.035337,-5.0345e-19,0.046919
-3.3054,3.2581,0.005,0.99945,0.042862,-1.7772e-18,0.058312
-3.5479,2.9155,0.005,0.99393,0.040096,2.5175e-18,0.064755
17.85,2.0813,0.005,1.0103,-0.0080346,-2.1685e-21,-0.00015708
17.65,2.0044,0.005,1.0034,-0.0084205,-1.6214e-22,-8.6989e-05
-0.35085,-0.5198,0.005,0.74108,-0.49315,6.1264e-21,-0.14424
0.43992,-1.074,0.005,1.1752,-0.15807,-1.9172e-18,-0.22486
5.246,1.6136,0.005,1.0417,-0.037421,-5.7789e-19,-0.04072
18.392,1.2758,0.005,0.87995,-0.0096758,3.1273e-21,0.00018094
3.2664,-3.7814,0.005,1.099,-0.0084486,-8.8004e-19,-0.045922
1.2032,-0.25435,0.005,-0.025076,-0.0012188,-6.198e-19,-0.23417
0.85505,-1.1611,0.005,1.1538,-0.092839,1.4436e-18,-0.20379
12.308,-0.43043,0.005,0.62532,0.010063,2.9645e-21,-0.00070918
13.433,-0.50276,0.005,0.66208,0.0097053,-2.6692e-22,-0.0003709
6.5236,0.22346,0.005,0.36685,-0.014366,3.9449e-19,-0.019457
6.6199,0.28114,0.005,0.38935,-0.017246,7.3801e-19,-0.018794
0.33581,0.45039,0.005,0.029815,-0.0023066,-1.1937e-19,-0.33884
7.3118,6.2799,0.005,1.0659,-0.0060415,-2.9937e-19,-0.017148
-1.3291,1.1285,0.005,0.91699,0.16009,1.0104e-18,0.12958
14.164,-1.4973,0.005,0.93502,0.01312,3.9151e-21,-0.00074891
3.5125,1.2106,0.005,0.94529,-0.047061,1.9756e-18,-0.087771
7.7178,-3.9997,0.005,1.0725,0.013516,2.145e-19,-0.017895
9.1625,-1.5974,0.005,0.98285,0.02396,2.7948e-19,-0.0074708
6.2226,-3.8032,0.005,1.0807,0.013098,5.0937e-19,-0.026145
0.84189,0.74296,0.005,0.58099,0.0088701,1.2514e-18,-0.24822
1.9987,2.0602,0.005,1.1549,0.030263,1.4755e-18,-0.10569
2.0618,1.8555,0.005,1.1622,0.024039,6.166e-19,-0.11572
11.095,-2.9139,0.005,1.0625,0.012821,9.8317e-20,-0.0059988
4.9771,1.5942,0.005,1.044,-0.038161,-5.3033e-19,-0.045657
0.20272,4.0776,0.005,1.0681,0.055005,-1.9727e-19,-0.014898
6.3919,-0.11773,0.005,0.33494,0.00755,-3.3622e-19,-0.020907
15.278,-4.4621,0.005,1.0569,0.0063339,-4.8984e-20,-0.0027666
-1.1801,0.35447,0.005,0.73585,0.12847,-1.3703e-18,0.28371
5.7417,0.88996,0.005,0.70294,-0.044659,1.296e-18,-0.030827
-0.66311,0.18459,0.005,0.34243,0.28043,1.6462e-18,0.45852
16.541,2.0674,0.005,1.0137,-0.0087688,-3.6269e-21,-0.00036741
16.057,-1.057,0.005,0.82569,0.011341,9.2573e-22,-8.3212e-05
-0.22441,-1.5044,0.005,1.0954,-0.21302,-8.7775e-19,-0.059884
-1.3408,1.0383,0.005,0.90304,0.15918,-8.1797e-19,0.14247
0.31677,0.58698,0.005,0.2945,-0.012923,3.4291e-19,-0.33661
5.8064,-0.31525,0.005,0.35358,0.022374,-5.3959e-19,-0.028093
0.10229,-1.7283,0.005,1.1258,-0.16634,-3.8398e-19,-0.085175
-0.88097,-0.23077,0.005,0.56976,-0.18072,1.5819e-18,0.38507
15.085,-2.1445,0.005,1.0254,0.0097043,-7.2164e-21,-0.00091526
14.236,2.5867,0.005,1.0513,-0.0092145,-3.8339e-20,-0.0018778
16.405,7.3285,0.005,1.0501,-0.0033848,1.4201e-19,-0.0029919
6.4412,0.17054,0.005,0.34842,-0.010964,7.2784e-19,-0.020174
0.41081,-1.1604,0.005,1.1985,-0.17325,2.5212e-18,-0.20347
-0.85106,0.41049,0.005,0.66198,0.28169,7.5043e-19,0.30613
6.1017,1.4926,0.005,0.99416,-0.037344,4.6662e-19,-0.027655
6.3469,1.607,0.005,1.018,-0.03464,8.058e-20,-0.025049
5.9675,1.6605,0.005,1.0356,-0.035092,-3.547e-19,-0.0299
5.6666,1.7725,0.005,1.0587,-0.033507,-5.8218e-20,-0.034116
6.5691,1.4366,0.005,0.96856,-0.036446,1.0554e-18,-0.022487
6.2748,1.5358,0.005,1.0015,-0.036271,4.6997e-19,-0.025696
6.1298,1.3763,0.005,0.95526,-0.039429,-5.3737e-19,-0.027253
-1.8365,4.2646,0.005,1.0264,0.050271,1.7166e-18,0.028042
14.699,1.0727,0.005,0.82678,-0.013027,-3.0675e-20,-1.1324e-05
15.561,-0.7285,0.005,0.74142,0.010122,-1.0634e-21,0.00021609
0.34082,2.6329,0.005,1.1003,0.096055,-1.3273e-18,-0.04915
-7.6548,6.5621,0.005,1.0015,0.005423,5.7531e-18,0.048164
9.9824,3.8586,0.005,1.0653,-0.012332,6.711e-20,-0.0099359
-3.2755,-9.434,0.005,1.0159,-0.002153,-5.6842e-18,0.027887
-4.6728,4.2543,0.005,1.003,0.023848,3.6969e-18,0.052627
8.724,-1.8247,0.005,1.0259,0.023376,-1.7829e-19,-0.0097862
0.8512,-0.55165,0.005,0.24626,-0.007103,-1.2519e-19,-0.25495
5.8337,3.1714,0.005,1.0865,-0.016708,-2.3485e-20,-0.030738
3.7143,-1.7929,0.005,1.1113,0.025141,-3.022e-18,-0.073448
-0.73086,-1.0808,0.005,0.96427,-0.27238,-3.7547e-19,0.060618
8.586,-1.2178,0.005,0.87363,0.02859,3.1364e-20,-0.0085626
-0.73805,1.5488,0.005,1.0166,0.19564,5.1384e-19,0.026608
1.0339,-0.42536,0.005,0.10332,-0.0059097,-7.6872e-20,-0.24409
4.5709,4.006,0.005,1.0894,-0.0043065,-9.8967e-19,-0.036022
10.949,-9.2658,0.005,1.0331,0.0013777,6.6033e-19,-0.010193
11.244,-7.9306,0.005,1.055,0.0040705,1.6182e-18,-0.0095589
-0.58875,2.0837,0.005,1.0499,0.14524,6.3759e-20,5.4104e-05
16.259,-4.2419,0.005,1.0566,0.005919,1.2245e-20,-0.0019057
0.12807,-1.5808,0.005,1.1396,-0.18035,-9.6752e-19,-0.10291
13.539,-4.1411,0.005,1.0591,0.0079776,-7.8604e-20,-0.0041574
1.3453,0.14625,0.005,-0.073387,-0.0016728,1.6447e-18,-0.22507
18.003,-0.79363,0.005,0.77348,0.0084341,1.7995e-22,0.00034455
-2.9728,-7.5425,0.005,1.0202,-0.013504,1.6948e-18,0.027492
13.525,2.3241,0.005,1.0428,-0.010758,-3.0075e-20,-0.0020217
16.464,0.80451,0.005,0.76601,-0.0096206,2.9951e-21,0.00016838
6.0163,-1.8395,0.005,1.0602,0.03171,2.5061e-19,-0.029621
-1.1457,-0.61247,0.005,0.80256,-0.18678,1.1912e-18,0.22335
-2.4884,4.0886,0.005,1.0159,0.046634,1.0939e-18,0.039355
0.36762,-0.51925,0.005,0.13904,0.0095594,-8.0644e-19,-0.32768
6.7261,-1.534,0.005,0.99519,0.03435,2.0618e-19,-0.021219
16.626,-2.0836,0.005,1.0144,0.008678,-7.757e-21,-0.00038822
-4.0757,-2.9514,0.005,0.99394,-0.032248,-9.2918e-19,0.064915
-2.6056,-1.3333,0.005,0.95016,-0.057675,4.4454e-19,0.10949
-3.1847,-1.1711,0.005,0.95704,-0.035962,9.8864e-20,0.10419
-2.9809,-1.106,0.005,0.95083,-0.039774,1.694e-18,0.10996
-2.8592,-0.97208,0.005,0.94374,-0.039894,-2.8679e-19,0.11677
-3.2724,-1.0806,0.005,0.95715,-0.032202,-3.1529e-19,0.10423
-3.0658,-1.0263,0.005,0.95103,-0.035639,-1.027e-18,0.11003
-0.67635,-2.4932,0.005,1.0477,-0.1161,1.3931e-20,0.0052354
-3.0966,-1.2506,0.005,0.95721,-0.039927,2.8091e-18,0.10375
14.42,-1.1371,0.005,0.84416,0.013463,7.553e-22,-0.00019266
0.48831,-0.23553,0.005,-0.012081,-0.024518,2.0491e-19,-0.27539
14.866,5.0783,0.005,1.056,-0.006056,-2.4878e-19,-0.0035349
3.176,-0.37742,0.005,0.19965,0.035466,-1.2605e-19,-0.10748
4.3181,-0.15079,0.005,0.18068,0.014188,-1.4561e-18,-0.061025
4.5199,0.13369,0.005,0.19439,-0.011433,-3.2715e-18,-0.055279
4.6911,0.11125,0.005,0.20422,-0.009289,9.9757e-19,-0.050558
4.1465,-0.11713,0.005,0.15654,0.010829,-4.8839e-19,-0.0667
4.469,-0.38263,0.005,0.29601,0.032527,7.6567e-19,-0.056682
3.2163,-0.26036,0.005,0.12496,0.025007,-1.0661e-19,-0.10568
3.3714,-0.38389,0.005,0.21953,0.035703,6.3903e-19,-0.097387
4.4998,-0.078398,0.005,0.18294,0.0075048,-2.399e-18,-0.05571
4.1665,-0.44369,0.005,0.31615,0.037915,2.657e-20,-0.065394
4.7266,0.41007,0.005,0.33177,-0.03253,1.5827e-18,-0.050592
4.3382,0.061302,0.005,0.16539,-0.0054413,1.2649e-19,-0.060477
3.1421,-0.51064,0.005,0.30283,0.044261,4.2027e-18,-0.10965
-4.0807,-1.6084,0.005,0.9776,-0.025981,4.2619e-18,0.083868
-0.76874,2.1913,0.005,1.0379,0.13372,3.5408e-20,0.013961
-0.78924,-1.832,0.005,1.0255,-0.1617,4.9786e-19,0.023284
8.6841,-2.8413,0.005,1.0695,0.017441,3.1776e-19,-0.012565
19.688,-1.6095,0.005,0.94164,0.0086156,-6.1565e-21,-8.0121e-05
-3.2661,0.76413,0.005,0.95102,0.024383,2.2967e-18,0.11065
10.049,-2.575,0.005,1.0621,0.015692,-5.7915e-20,-0.0075501
-0.26572,0.74715,0.005,1.0732,0.45088,-2.7506e-20,-0.18861
0.61531,-0.21137,0.005,-0.025206,-0.041977,9.732e-19,-0.2648
-0.73129,0.30033,0.005,0.52409,0.32791,4.2144e-19,0.36992
10.492,-2.7023,0.005,1.0624,0.014414,-1.3537e-19,-0.0067851
3.6279,0.11599,0.005,0.10748,-0.011818,1.3358e-18,-0.086181
3.9558,-0.0085966,0.005,0.12548,0.0011533,2.4713e-18,-0.07362
6.6046,-1.6827,0.005,1.0284,0.032453,-1.3222e-19,-0.022789
-0.86916,-1.4033,0.005,0.98872,-0.20305,-1.5028e-18,0.053863
-0.42224,0.33387,0.005,0.22819,0.27168,2.3645e-19,0.1421
3.8177,-2.4495,0.005,1.1159,0.012026,-4.031e-19,-0.061539
0.70086,2.7657,0.005,1.1091,0.079497,3.4156e-19,-0.057557
0.015872,0.54145,0.005,0.22584,0.013877,5.0784e-20,-0.45098
-0.93971,0.048117,0.005,0.55605,0.03565,-1.3834e-18,0.40872
-6.3172,-2.329,0.005,0.99509,-0.011306,-4.9367e-18,0.065606
-7.0936,-2.1301,0.005,0.9967,-0.0073894,5.3697e-19,0.06444
4.8464,-1.4361,0.005,1.004,0.042251,1.9449e-19,-0.048331
1.2804,1.3503,0.005,1.1723,0.05997,-2.9381e-18,-0.17153
16.038,3.3632,0.005,1.0575,-0.0066423,-5.249e-20,-0.0014956
16.251,3.3692,0.005,1.0573,-0.0065022,-2.2931e-20,-0.0013834
16.098,3.0424,0.005,1.0559,-0.0069023,-1.8979e-21,-0.0012438
-2.178,3.7295,0.005,1.0169,0.055189,3.1593e-20,0.03902
16.095,3.468,0.005,1.0576,-0.0065235,-2.1449e-21,-0.0015377
16.349,3.1655,0.005,1.0564,-0.0066167,-7.3887e-23,-0.0011909
15.98,3.2584,0.005,1.0572,-0.0067695,-4.7001e-20,-0.0014461
1.4166,-2.9889,0.005,1.1159,-0.051186,1.5474e-18,-0.063725
-0.33148,0.61835,0.005,0.93672,0.51307,-4.2505e-20,-0.16364
3.1603,2.6633,0.005,1.1214,0.0019218,4.2994e-20,-0.067845
5.6309,4.0379,0.005,1.0829,-0.0099988,4.3244e-19,-0.02917
14.754,-2.2085,0.005,1.0317,0.0097539,1.775e-20,-0.001123
-0.98425,0.78082,0.005,0.84875,0.24454,7.335e-19,0.17277
18.152,-4.2402,0.005,1.0556,0.005159,-2.4528e-20,-0.00083362
-0.75424,0.73802,0.005,0.85533,0.33902,-5.3594e-19,0.1397
0.70051,-0.15082,0.005,-0.038758,-0.031421,1.5364e-19,-0.25764
10.858,0.17845,0.005,0.54353,-0.0055351,-5.3531e-20,-0.0017649
10.75,0.19915,0.005,0.54341,-0.0062893,2.5347e-21,-0.0017446
1.0859,-2.205,0.005,1.1451,-0.077442,2.7099e-18,-0.096888
-4.0721,-8.8941,0.005,1.014,-0.0044512,-7.0274e-19,0.032312
3.5548,3.044,0.005,1.1097,-0.00069611,9.4052e-19,-0.055737
3.7612,3.0647,0.005,1.1073,-0.0034301,6.2922e-19,-0.053126
18.663,-3.6748,0.005,1.056,0.0053204,0,-0.00047145
-1.2574,-3.3934,0.005,1.0326,-0.073845,-1.3139e-19,0.022723
-0.84641,-0.46614,0.005,0.697,-0.29702,-4.4599e-19,0.27664
5.0226,0.35857,0.005,0.32032,-0.028153,8.6465e-20,-0.042618
-2.17,1.4446,0.005,0.9485,0.080965,1.975e-18,0.10937
-0.66393,0.2494,0.005,0.4191,0.3501,-1.0608e-19,0.40644
18.666,-3.1404,0.005,1.0541,0.0056901,-6.7179e-21,-0.0003345
5.5587,-3.4312,0.005,1.0872,0.013747,-3.8347e-22,-0.032167
9.1702,-1.0464,0.005,0.80534,0.026284,2.2229e-19,-0.0059496
0.50828,-0.52681,0.005,0.16711,-0.0037994,-9.0156e-19,-0.29422
5.9211,-0.31064,0.005,0.3591,0.021798,-1.1319e-19,-0.026994
14.575,-2.1498,0.005,1.0278,0.010161,-5.9005e-21,-0.0011605
4.5388,3.6777,0.005,1.093,-0.0061858,-9.2972e-19,-0.039007
0.3008,-0.56468,0.005,0.23964,0.015848,2.9666e-20,-0.34323
-0.053071,1.5241,0.005,1.1202,0.20141,1.9182e-19,-0.08492
9.679,5.9726,0.005,1.0618,-0.0077233,1.7147e-18,-0.011975
10.465,3.0042,0.005,1.0643,-0.013663,2.731e-20,-0.0074492
14.566,-0.44945,0.005,0.66747,0.007686,-1.2592e-21,0.00012711
14.643,-1.9316,0.005,1.0061,0.011012,-7.2789e-21,-0.00092222
-0.39785,-0.6463,0.005,0.94941,-0.52501,1.5663e-19,-0.082722
0.8694,-0.27389,0.005,-0.016929,-0.024848,8.7586e-21,-0.25419
3.3001,-4.8411,0.005,1.0834,-0.0096727,7.1366e-19,-0.031998
-1.2165,-0.27414,0.005,0.72959,-0.097581,-3.4087e-18,0.29238
0.58993,-0.21831,0.005,-0.022876,-0.041935,-7.251e-19,-0.26638
1.5134,3.3714,0.005,1.1053,0.044063,-1.6327e-18,-0.052653
-0.92206,0.55084,0.005,0.75398,0.26579,2.5359e-18,0.24383
15.67,-0.68065,0.005,0.73048,0.0095027,9.4121e-21,0.00021517
0.57237,-1.2084,0.005,1.1949,-0.14339,1.9568e-18,-0.19778
17.938,0.48588,0.005,0.71555,-0.005966,-3.3885e-21,0.00037761
18.914,-3.1573,0.005,1.054,0.0056267,8.9773e-21,-0.00028852
19.021,1.6378,0.005,0.94766,-0.0089377,-1.223e-20,8.2831e-05
13.416,-0.99332,0.005,0.79944,0.014502,-1.3363e-20,-0.00032264
5.1811,-2.5712,0.005,1.0955,0.020753,-6.0674e-19,-0.039676
-3.4284,5.8534,0.005,1.0157,0.023795,3.3315e-18,0.035543
13.316,-0.49006,0.005,0.65694,0.0098902,8.8577e-22,-0.00029544
10.65,0.87021,0.005,0.74222,-0.020128,1.9759e-20,-0.002588
0.81413,-2.1597,0.005,1.1409,-0.093901,1.6723e-18,-0.093381
-7.3743,7.0704,0.005,1.0022,0.0053557,-1.0371e-17,0.046543
-1.4833,7.6203,0.005,1.0309,0.014511,-5.9201e-20,0.016458
5.8053,4.6947,0.005,1.0779,-0.0073249,1.3086e-18,-0.025659
18.534,0.65277,0.005,0.74935,-0.0070337,-1.4429e-20,0.00048438
12.569,-3.6108,0.005,1.0609,0.0095955,-1.8707e-20,-0.0047385
12.622,-3.5195,0.005,1.0609,0.0096563,-7.7032e-20,-0.0045597
12.732,-3.5281,0.005,1.0608,0.0095118,-4.1628e-20,-0.0044314
12.78,-3.6409,0.005,1.0606,0.0093139,2.7307e-20,-0.0045105
10.96,0.14827,0.005,0.54381,-0.0047064,3.0006e-22,-0.0014987
14.115,2.0728,0.005,1.023,-0.010972,1.8646e-21,-0.0013029
13.779,2.2076,0.005,1.0349,-0.010851,8.8501e-21,-0.0017505
13.882,2.5157,0.005,1.0499,-0.0097481,1.4939e-20,-0.0020303
13.973,2.244,0.005,1.0368,-0.010455,4.1407e-20,-0.0016445
8.8919,0.51504,0.005,0.56986,-0.019408,1.4897e-19,-0.0055699
5.6663,-3.0099,0.005,1.0886,0.01764,-1.5353e-19,-0.032701
-0.53903,2.9341,0.005,1.0557,0.094618,-7.8341e-20,-0.0018723
7.1278,3.5404,0.005,1.0765,-0.01563,-1.6224e-18,-0.020992
